id,user_id,sku_id,cart_price,sku_num,img_url,sku_name,is_checked,create_time,operate_time,is_ordered,order_time,source_type,source_id,dt
32254,375,35,5499.00,1,,华为智慧屏V65i 65英寸 HEGE-560B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 4GB+32GB 星际黑,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32255,379,11,8197.00,1,,Apple iPhone 12 (A2404) 64GB 白色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32256,379,21,3299.00,3,,小米电视4A 70英寸 4K超高清 HDR 二级能效 2GB+16GB L70M5-4A 内置小爱 智能网络液晶平板教育电视,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32257,379,29,69.00,2,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2402,34,2020-06-14
32258,379,34,3927.00,1,,华为智慧屏V55i-J 55英寸 HEGE-550B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 银钻灰 京品家电,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32259,379,22,39.00,1,,十月稻田 长粒香大米 东北大米 东北香米 5kg,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32260,383,24,11.00,1,,金沙河面条 原味银丝挂面 龙须面 方便速食拉面 清汤面 900g,,2020-06-15 11:08:51,,0,,2403,,2020-06-14
32261,383,9,8197.00,3,,Apple iPhone 12 (A2404) 64GB 红色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,0,,2403,,2020-06-14
32262,383,14,4188.00,3,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB冰霜银全网通5G手机,,2020-06-15 11:08:51,,0,,2404,2,2020-06-14
32263,383,25,23.00,2,,金沙河面条 银丝挂面900g*3包 爽滑 细面条 龙须面 速食面,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32264,383,12,9197.00,3,,Apple iPhone 12 (A2404) 128GB 黑色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32265,383,29,69.00,2,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32266,388,22,39.00,3,,十月稻田 长粒香大米 东北大米 东北香米 5kg,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32267,388,33,488.00,1,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 粉邂逅淡香水35ml,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32268,388,32,300.00,1,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 5号淡香水35ml,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32269,390,32,300.00,2,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 5号淡香水35ml,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32270,390,8,8197.00,3,,Apple iPhone 12 (A2404) 64GB 黑色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32271,390,35,5499.00,3,,华为智慧屏V65i 65英寸 HEGE-560B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 4GB+32GB 星际黑,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32272,392,10,8197.00,1,,Apple iPhone 12 (A2404) 64GB 蓝色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2402,80,2020-06-14
32273,392,26,129.00,3,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32274,406,30,69.00,2,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M02干玫瑰,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32275,406,16,4488.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB亮黑色全网通5G手机,,2020-06-15 11:08:51,,0,,2404,2,2020-06-14
32276,406,28,129.00,2,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z03女王红 性感冷艳 璀璨金钻哑光唇膏 ,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32277,406,10,8197.00,2,,Apple iPhone 12 (A2404) 64GB 蓝色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32278,408,26,129.00,3,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32279,426,34,3927.00,3,,华为智慧屏V55i-J 55英寸 HEGE-550B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 银钻灰 京品家电,,2020-06-15 11:08:51,,0,,2404,1,2020-06-14
32280,426,1,5999.00,1,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 陶瓷黑 游戏手机,,2020-06-15 11:08:51,,0,,2404,2,2020-06-14
32281,426,18,9199.00,3,,TCL 75Q10 75英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-15 11:08:51,,0,,2404,2,2020-06-14
32282,426,26,129.00,1,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32283,426,21,3299.00,3,,小米电视4A 70英寸 4K超高清 HDR 二级能效 2GB+16GB L70M5-4A 内置小爱 智能网络液晶平板教育电视,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32284,426,5,999.00,2,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32285,437,15,4488.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB冰霜银全网通5G手机,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32286,465,34,3927.00,3,,华为智慧屏V55i-J 55英寸 HEGE-550B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 银钻灰 京品家电,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32287,465,8,8197.00,2,,Apple iPhone 12 (A2404) 64GB 黑色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32288,465,22,39.00,3,,十月稻田 长粒香大米 东北大米 东北香米 5kg,,2020-06-15 11:08:51,,0,,2403,,2020-06-14
32289,469,21,3299.00,2,,小米电视4A 70英寸 4K超高清 HDR 二级能效 2GB+16GB L70M5-4A 内置小爱 智能网络液晶平板教育电视,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2402,79,2020-06-14
32290,469,15,4488.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB冰霜银全网通5G手机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32291,469,29,69.00,2,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2404,1,2020-06-14
32292,469,27,129.00,3,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z02少女红 活力青春 璀璨金钻哑光唇膏 ,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32293,471,14,4188.00,2,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB冰霜银全网通5G手机,,2020-06-15 11:08:51,,0,,2403,,2020-06-14
32294,472,15,4488.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB冰霜银全网通5G手机,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32295,472,8,8197.00,3,,Apple iPhone 12 (A2404) 64GB 黑色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32296,472,24,11.00,3,,金沙河面条 原味银丝挂面 龙须面 方便速食拉面 清汤面 900g,,2020-06-15 11:08:51,,0,,2404,2,2020-06-14
32297,484,26,129.00,2,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32298,484,5,999.00,3,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-15 11:08:51,,0,,2402,27,2020-06-14
32299,484,8,8197.00,1,,Apple iPhone 12 (A2404) 64GB 黑色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32300,485,30,69.00,2,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M02干玫瑰,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32301,485,27,129.00,2,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z02少女红 活力青春 璀璨金钻哑光唇膏 ,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32302,485,7,1299.00,2,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32303,491,1,5999.00,3,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 陶瓷黑 游戏手机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32304,491,27,129.00,1,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z02少女红 活力青春 璀璨金钻哑光唇膏 ,,2020-06-15 11:08:51,,0,,2402,20,2020-06-14
32305,491,11,8197.00,2,,Apple iPhone 12 (A2404) 64GB 白色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2403,,2020-06-14
32306,491,16,4488.00,3,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB亮黑色全网通5G手机,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32307,501,29,69.00,3,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,,2020-06-15 11:08:51,,0,,2403,,2020-06-14
32308,501,8,8197.00,1,,Apple iPhone 12 (A2404) 64GB 黑色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,0,,2402,69,2020-06-14
32309,501,27,129.00,1,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z02少女红 活力青春 璀璨金钻哑光唇膏 ,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32310,501,35,5499.00,3,,华为智慧屏V65i 65英寸 HEGE-560B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 4GB+32GB 星际黑,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32311,501,19,11999.00,1,,TCL 85Q6 85英寸 巨幕私人影院电视 4K超高清 AI智慧屏 全景全面屏 MEMC运动防抖 2+16GB 液晶平板电视机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32312,502,11,8197.00,2,,Apple iPhone 12 (A2404) 64GB 白色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32313,502,1,5999.00,2,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 陶瓷黑 游戏手机,,2020-06-15 11:08:51,,0,,2402,95,2020-06-14
32314,502,9,8197.00,1,,Apple iPhone 12 (A2404) 64GB 红色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32315,502,20,2899.00,2,,小米电视E65X 65英寸 全面屏 4K超高清HDR 蓝牙遥控内置小爱 2+8GB AI人工智能液晶网络平板电视 L65M5-EA,,2020-06-15 11:08:51,,0,,2403,,2020-06-14
32316,502,8,8197.00,3,,Apple iPhone 12 (A2404) 64GB 黑色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32317,513,31,69.00,1,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M03赤茶,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32318,513,12,9197.00,2,,Apple iPhone 12 (A2404) 128GB 黑色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32319,513,21,3299.00,2,,小米电视4A 70英寸 4K超高清 HDR 二级能效 2GB+16GB L70M5-4A 内置小爱 智能网络液晶平板教育电视,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32320,513,7,1299.00,2,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32321,513,26,129.00,2,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32322,513,34,3927.00,2,,华为智慧屏V55i-J 55英寸 HEGE-550B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 银钻灰 京品家电,,2020-06-15 11:08:51,,0,,2402,40,2020-06-14
32323,547,14,4188.00,3,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB冰霜银全网通5G手机,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32324,547,26,129.00,1,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32325,547,21,3299.00,2,,小米电视4A 70英寸 4K超高清 HDR 二级能效 2GB+16GB L70M5-4A 内置小爱 智能网络液晶平板教育电视,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32326,547,7,1299.00,1,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-15 11:08:51,,0,,2402,71,2020-06-14
32327,547,16,4488.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB亮黑色全网通5G手机,,2020-06-15 11:08:51,,0,,2402,73,2020-06-14
32328,547,17,6699.00,3,,TCL 65Q10 65英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32329,547,3,5999.00,3,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 透明版 游戏手机,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32330,549,4,999.00,1,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 冰雾白 游戏智能手机 小米 红米,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2403,,2020-06-14
32331,549,25,23.00,2,,金沙河面条 银丝挂面900g*3包 爽滑 细面条 龙须面 速食面,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32332,549,29,69.00,1,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,,2020-06-15 11:08:51,,0,,2402,98,2020-06-14
32333,549,23,40.00,2,,十月稻田 辽河长粒香 东北大米 5kg,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2403,,2020-06-14
32334,549,33,488.00,3,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 粉邂逅淡香水35ml,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32335,549,9,8197.00,2,,Apple iPhone 12 (A2404) 64GB 红色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32336,555,14,4188.00,2,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB冰霜银全网通5G手机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2402,92,2020-06-14
32337,555,15,4488.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB冰霜银全网通5G手机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32338,555,9,8197.00,2,,Apple iPhone 12 (A2404) 64GB 红色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32339,555,1,5999.00,1,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 陶瓷黑 游戏手机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32340,555,22,39.00,3,,十月稻田 长粒香大米 东北大米 东北香米 5kg,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32341,555,30,69.00,1,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M02干玫瑰,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32342,555,34,3927.00,1,,华为智慧屏V55i-J 55英寸 HEGE-550B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 银钻灰 京品家电,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32343,555,25,23.00,2,,金沙河面条 银丝挂面900g*3包 爽滑 细面条 龙须面 速食面,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2402,53,2020-06-14
32344,564,27,129.00,3,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z02少女红 活力青春 璀璨金钻哑光唇膏 ,,2020-06-15 11:08:51,,0,,2404,2,2020-06-14
32345,564,8,8197.00,1,,Apple iPhone 12 (A2404) 64GB 黑色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2402,30,2020-06-14
32346,564,26,129.00,3,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32347,564,23,40.00,3,,十月稻田 辽河长粒香 东北大米 5kg,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32348,564,9,8197.00,3,,Apple iPhone 12 (A2404) 64GB 红色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2402,15,2020-06-14
32349,564,11,8197.00,1,,Apple iPhone 12 (A2404) 64GB 白色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32350,564,22,39.00,2,,十月稻田 长粒香大米 东北大米 东北香米 5kg,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32351,565,32,300.00,1,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 5号淡香水35ml,,2020-06-15 11:08:51,,0,,2404,2,2020-06-14
32352,565,5,999.00,1,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32353,567,16,4488.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB亮黑色全网通5G手机,,2020-06-15 11:08:51,,0,,2402,86,2020-06-14
32354,567,26,129.00,2,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32355,567,19,11999.00,3,,TCL 85Q6 85英寸 巨幕私人影院电视 4K超高清 AI智慧屏 全景全面屏 MEMC运动防抖 2+16GB 液晶平板电视机,,2020-06-15 11:08:51,,0,,2403,,2020-06-14
32356,567,22,39.00,1,,十月稻田 长粒香大米 东北大米 东北香米 5kg,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32357,567,24,11.00,1,,金沙河面条 原味银丝挂面 龙须面 方便速食拉面 清汤面 900g,,2020-06-15 11:08:51,,0,,2402,30,2020-06-14
32358,567,31,69.00,2,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M03赤茶,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32359,567,2,6999.00,2,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 12GB+256GB 陶瓷黑 游戏手机,,2020-06-15 11:08:51,,0,,2402,60,2020-06-14
32360,583,35,5499.00,2,,华为智慧屏V65i 65英寸 HEGE-560B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 4GB+32GB 星际黑,,2020-06-15 11:08:51,,0,,2402,44,2020-06-14
32361,583,16,4488.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB亮黑色全网通5G手机,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32362,583,4,999.00,1,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 冰雾白 游戏智能手机 小米 红米,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32363,583,20,2899.00,2,,小米电视E65X 65英寸 全面屏 4K超高清HDR 蓝牙遥控内置小爱 2+8GB AI人工智能液晶网络平板电视 L65M5-EA,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32364,587,14,4188.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB冰霜银全网通5G手机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2404,2,2020-06-14
32365,635,6,1299.00,2,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 冰雾白 游戏智能手机 小米 红米,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32366,635,13,4188.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB亮黑色全网通5G手机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32367,635,25,23.00,2,,金沙河面条 银丝挂面900g*3包 爽滑 细面条 龙须面 速食面,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32368,635,9,8197.00,1,,Apple iPhone 12 (A2404) 64GB 红色 支持移动联通电信5G 双卡双待手机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2402,24,2020-06-14
32369,635,17,6699.00,1,,TCL 65Q10 65英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2403,,2020-06-14
32370,638,30,69.00,2,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M02干玫瑰,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2403,,2020-06-14
32371,638,32,300.00,2,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 5号淡香水35ml,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32372,657,23,40.00,1,,十月稻田 辽河长粒香 东北大米 5kg,,2020-06-15 11:08:51,,0,,2403,,2020-06-14
32373,657,18,9199.00,3,,TCL 75Q10 75英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32374,657,31,69.00,1,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M03赤茶,,2020-06-15 11:08:51,,0,,2402,51,2020-06-14
32375,657,35,5499.00,2,,华为智慧屏V65i 65英寸 HEGE-560B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 4GB+32GB 星际黑,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32376,657,22,39.00,1,,十月稻田 长粒香大米 东北大米 东北香米 5kg,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32377,660,5,999.00,1,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2402,56,2020-06-14
32378,662,3,5999.00,3,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 透明版 游戏手机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32379,662,7,1299.00,2,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-15 11:08:51,,0,,2402,69,2020-06-14
32380,662,4,999.00,1,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 冰雾白 游戏智能手机 小米 红米,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32381,662,19,11999.00,1,,TCL 85Q6 85英寸 巨幕私人影院电视 4K超高清 AI智慧屏 全景全面屏 MEMC运动防抖 2+16GB 液晶平板电视机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32382,662,26,129.00,3,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32383,662,29,69.00,2,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,,2020-06-15 11:08:51,,0,,2401,,2020-06-14
32384,662,14,4188.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB冰霜银全网通5G手机,,2020-06-15 11:08:51,,1,2023-06-08 11:08:55,2401,,2020-06-14
32385,671,18,9199.00,3,,TCL 75Q10 75英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-15 11:08:51,,0,,2402,34,2020-06-14
