mid_id,brand,model,operate_system,page_id,during_time_1d,view_count_1d,dt
mid_215460,Sumsung,Sumsung Galaxy S20,Android 11.0,login,19820,1,2020-06-14
mid_725607,Xiaomi,Xiaomi 9,Android 11.0,orders_unpaid,9606,1,2020-06-14
mid_300061,iPhone,iPhone Xs Max,iOS 13.2.9,good_list,3348,1,2020-06-14
mid_828472,iPhone,iPhone 8,iOS 13.3.1,cart,4574,1,2020-06-14
mid_642376,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_detail,11416,1,2020-06-14
mid_811399,iPhone,iPhone 8,iOS 13.2.9,cart,10310,1,2020-06-14
mid_89929,Xiaomi,Xiaomi 9,Android 11.0,orders_unpaid,12921,1,2020-06-14
mid_828472,iPhone,iPhone 8,iOS 13.3.1,payment,2295,1,2020-06-14
mid_845581,iPhone,iPhone X,iOS 13.3.1,payment,9566,1,2020-06-14
mid_292601,iPhone,iPhone Xs Max,iOS 13.3.1,good_list,3043,1,2020-06-14
mid_906849,Xiaomi,Xiaomi 10 Pro ,Android 10.0,register,8900,1,2020-06-14
mid_905613,iPhone,iPhone 8,iOS 13.2.3,trade,8003,1,2020-06-14
mid_271244,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,14409,1,2020-06-14
mid_167139,iPhone,iPhone Xs Max,iOS 13.2.9,cart,8543,1,2020-06-14
mid_217502,Huawei,Huawei P30,Android 11.0,good_detail,15857,1,2020-06-14
mid_364886,Huawei,Huawei P30,Android 11.0,home,1897,1,2020-06-14
mid_14568,vivo,vivo iqoo3,Android 11.0,login,18519,1,2020-06-14
mid_203904,Xiaomi,Xiaomi Mix2 ,Android 11.0,login,1459,1,2020-06-14
mid_588471,Xiaomi,Xiaomi 9,Android 8.1,search,2487,1,2020-06-14
mid_841336,iPhone,iPhone Xs Max,iOS 13.3.1,home,12887,1,2020-06-14
mid_38556,Xiaomi,Xiaomi 9,Android 10.0,payment,8782,1,2020-06-14
mid_757411,iPhone,iPhone Xs,iOS 13.3.1,payment,18608,1,2020-06-14
mid_484460,Huawei,Huawei P30,Android 11.0,mine,19267,1,2020-06-14
mid_226014,Xiaomi,Xiaomi Mix2 ,Android 9.0,good_list,5986,1,2020-06-14
mid_952217,vivo,vivo iqoo3,Android 10.0,cart,11141,1,2020-06-14
mid_495031,iPhone,iPhone Xs Max,iOS 13.2.3,good_spec,15942,1,2020-06-14
mid_525006,iPhone,iPhone Xs,iOS 13.3.1,search,18909,1,2020-06-14
mid_354106,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,8600,1,2020-06-14
mid_269442,iPhone,iPhone X,iOS 13.3.1,search,6454,1,2020-06-14
mid_913092,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,16837,1,2020-06-14
mid_398696,Redmi,Redmi k30,Android 10.0,good_detail,3975,1,2020-06-14
mid_511558,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,25335,2,2020-06-14
mid_511558,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,16155,1,2020-06-14
mid_740318,Huawei,Huawei P30,Android 11.0,home,6930,1,2020-06-14
mid_860997,Huawei,Huawei P30,Android 11.0,home,5723,1,2020-06-14
mid_886240,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,18731,1,2020-06-14
mid_770456,Xiaomi,Xiaomi 10 Pro ,Android 11.0,orders_unpaid,4285,1,2020-06-14
mid_94075,vivo,vivo iqoo3,Android 10.0,good_detail,13808,2,2020-06-14
mid_620745,vivo,vivo iqoo3,Android 10.0,cart,8629,1,2020-06-14
mid_512296,iPhone,iPhone X,iOS 13.2.9,search,1710,1,2020-06-14
mid_404809,Oneplus,Oneplus 7,Android 11.0,trade,7575,1,2020-06-14
mid_547124,iPhone,iPhone Xs Max,iOS 13.3.1,register,1311,1,2020-06-14
mid_179065,Xiaomi,Xiaomi Mix2 ,Android 11.0,search,5039,1,2020-06-14
mid_881029,iPhone,iPhone X,iOS 13.3.1,login,5405,1,2020-06-14
mid_575214,vivo,vivo iqoo3,Android 9.0,cart,15854,1,2020-06-14
mid_606239,iPhone,iPhone 8,iOS 13.3.1,good_list,16132,1,2020-06-14
mid_705336,Redmi,Redmi k30,Android 11.0,good_detail,4560,1,2020-06-14
mid_694565,iPhone,iPhone 8,iOS 13.3.1,trade,8610,1,2020-06-14
mid_811656,Xiaomi,Xiaomi 9,Android 10.0,home,3724,1,2020-06-14
mid_755931,iPhone,iPhone Xs,iOS 13.3.1,good_list,15036,1,2020-06-14
mid_567781,iPhone,iPhone Xs,iOS 13.3.1,home,14606,1,2020-06-14
mid_865971,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,11833,1,2020-06-14
mid_834684,iPhone,iPhone X,iOS 13.3.1,home,19666,1,2020-06-14
mid_811656,Xiaomi,Xiaomi 9,Android 10.0,mine,3429,1,2020-06-14
mid_432871,iPhone,iPhone Xs Max,iOS 13.2.9,login,16082,1,2020-06-14
mid_340499,iPhone,iPhone X,iOS 13.2.9,good_detail,33690,2,2020-06-14
mid_739831,iPhone,iPhone Xs,iOS 13.3.1,home,19423,1,2020-06-14
mid_440417,iPhone,iPhone Xs,iOS 13.3.1,home,19729,1,2020-06-14
mid_128199,Honor,Honor 20s,Android 11.0,home,10089,1,2020-06-14
mid_191306,Xiaomi,Xiaomi 9,Android 11.0,payment,3632,1,2020-06-14
mid_905613,iPhone,iPhone 8,iOS 13.2.3,good_detail,23003,2,2020-06-14
mid_166464,Xiaomi,Xiaomi Mix2 ,Android 10.0,search,4312,1,2020-06-14
mid_257925,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,8945,1,2020-06-14
mid_644984,Xiaomi,Xiaomi 9,Android 11.0,good_detail,21979,2,2020-06-14
mid_253895,vivo,vivo iqoo3,Android 10.0,good_list,7394,1,2020-06-14
mid_385711,Sumsung,Sumsung Galaxy S20,Android 11.0,good_list,1476,1,2020-06-14
mid_11028,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_spec,11582,1,2020-06-14
mid_529623,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,8617,1,2020-06-14
mid_388995,Xiaomi,Xiaomi 10 Pro ,Android 10.0,payment,13688,1,2020-06-14
mid_643897,iPhone,iPhone 8,iOS 13.3.1,good_detail,11971,1,2020-06-14
mid_813318,iPhone,iPhone Xs,iOS 13.3.1,cart,11092,1,2020-06-14
mid_488360,iPhone,iPhone Xs Max,iOS 13.3.1,home,11980,1,2020-06-14
mid_668822,iPhone,iPhone Xs Max,iOS 13.2.3,payment,1125,1,2020-06-14
mid_658232,iPhone,iPhone 8,iOS 13.3.1,trade,13854,1,2020-06-14
mid_253895,vivo,vivo iqoo3,Android 10.0,home,7979,1,2020-06-14
mid_6625,iPhone,iPhone 8,iOS 13.3.1,search,13142,1,2020-06-14
mid_200292,Xiaomi,Xiaomi 9,Android 10.0,cart,5787,1,2020-06-14
mid_981821,Xiaomi,Xiaomi 10 Pro ,Android 10.0,payment,4125,1,2020-06-14
mid_73035,Huawei,Huawei P30,Android 10.0,search,16124,1,2020-06-14
mid_368792,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,23329,2,2020-06-14
mid_166464,Xiaomi,Xiaomi Mix2 ,Android 10.0,login,9900,1,2020-06-14
mid_834684,iPhone,iPhone X,iOS 13.3.1,good_detail,16069,1,2020-06-14
mid_412142,Huawei,Huawei P30,Android 11.0,cart,17051,1,2020-06-14
mid_525006,iPhone,iPhone Xs,iOS 13.3.1,cart,15593,1,2020-06-14
mid_605838,vivo,vivo iqoo3,Android 11.0,home,4554,1,2020-06-14
mid_305100,vivo,vivo iqoo3,Android 9.0,good_detail,20200,2,2020-06-14
mid_811656,Xiaomi,Xiaomi 9,Android 10.0,trade,2094,1,2020-06-14
mid_425564,iPhone,iPhone 8,iOS 13.3.1,good_detail,35373,2,2020-06-14
mid_23052,iPhone,iPhone X,iOS 13.2.9,home,1493,1,2020-06-14
mid_14568,vivo,vivo iqoo3,Android 11.0,good_detail,9853,2,2020-06-14
mid_191306,Xiaomi,Xiaomi 9,Android 11.0,trade,7760,1,2020-06-14
mid_811399,iPhone,iPhone 8,iOS 13.2.9,good_detail,13324,2,2020-06-14
mid_759465,iPhone,iPhone X,iOS 13.3.1,good_detail,7705,1,2020-06-14
mid_452562,Huawei,Huawei Mate 30,Android 11.0,mine,5136,1,2020-06-14
mid_592216,vivo,vivo iqoo3,Android 9.0,home,13594,1,2020-06-14
mid_850292,Xiaomi,Xiaomi 9,Android 10.0,search,1646,1,2020-06-14
mid_179065,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,9751,1,2020-06-14
mid_905613,iPhone,iPhone 8,iOS 13.2.3,login,18285,1,2020-06-14
mid_894357,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,12966,1,2020-06-14
mid_766277,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,16511,1,2020-06-14
mid_174101,Oneplus,Oneplus 7,Android 11.0,login,12572,1,2020-06-14
mid_6625,iPhone,iPhone 8,iOS 13.3.1,good_detail,31661,2,2020-06-14
mid_892162,iPhone,iPhone X,iOS 13.3.1,good_detail,32744,2,2020-06-14
mid_341014,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_spec,2808,1,2020-06-14
mid_55209,iPhone,iPhone Xs,iOS 12.4.1,payment,19016,1,2020-06-14
mid_511868,Redmi,Redmi k30,Android 11.0,good_list,6503,1,2020-06-14
mid_200292,Xiaomi,Xiaomi 9,Android 10.0,search,18874,1,2020-06-14
mid_980402,Huawei,Huawei P30,Android 11.0,home,17750,1,2020-06-14
mid_370573,Xiaomi,Xiaomi 9,Android 11.0,login,17769,1,2020-06-14
mid_138575,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,1383,1,2020-06-14
mid_191306,Xiaomi,Xiaomi 9,Android 11.0,home,14277,1,2020-06-14
mid_122092,Xiaomi,Xiaomi 9,Android 11.0,home,8800,1,2020-06-14
mid_488360,iPhone,iPhone Xs Max,iOS 13.3.1,mine,1337,1,2020-06-14
mid_668822,iPhone,iPhone Xs Max,iOS 13.2.3,trade,11955,1,2020-06-14
mid_750569,Oneplus,Oneplus 7,Android 9.0,good_list,18967,1,2020-06-14
mid_713714,Xiaomi,Xiaomi 10 Pro ,Android 8.1,orders_unpaid,13830,1,2020-06-14
mid_81367,Xiaomi,Xiaomi Mix2 ,Android 8.1,good_list,10417,1,2020-06-14
mid_396865,Huawei,Huawei Mate 30,Android 10.0,good_detail,3095,2,2020-06-14
mid_307674,Xiaomi,Xiaomi 9,Android 11.0,trade,12480,1,2020-06-14
mid_698558,Xiaomi,Xiaomi Mix2 ,Android 10.0,home,6367,1,2020-06-14
mid_750569,Oneplus,Oneplus 7,Android 9.0,search,4791,1,2020-06-14
mid_734125,iPhone,iPhone 8,iOS 13.3.1,home,15540,1,2020-06-14
mid_493818,Huawei,Huawei Mate 30,Android 11.0,trade,14604,1,2020-06-14
mid_927895,iPhone,iPhone Xs Max,iOS 13.3.1,payment,13731,1,2020-06-14
mid_366705,vivo,vivo iqoo3,Android 11.0,good_list,3000,1,2020-06-14
mid_341014,Xiaomi,Xiaomi Mix2 ,Android 10.0,trade,8707,1,2020-06-14
mid_187696,Huawei,Huawei P30,Android 11.0,login,12374,1,2020-06-14
mid_766277,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,12561,1,2020-06-14
mid_512296,iPhone,iPhone X,iOS 13.2.9,cart,6928,1,2020-06-14
mid_278655,iPhone,iPhone Xs Max,iOS 13.2.3,good_spec,19084,1,2020-06-14
mid_484460,Huawei,Huawei P30,Android 11.0,good_spec,10418,1,2020-06-14
mid_425564,iPhone,iPhone 8,iOS 13.3.1,home,10610,1,2020-06-14
mid_56429,Huawei,Huawei Mate 30,Android 11.0,good_detail,2928,1,2020-06-14
mid_947547,Xiaomi,Xiaomi 10 Pro ,Android 11.0,orders_unpaid,5985,1,2020-06-14
mid_396865,Huawei,Huawei Mate 30,Android 10.0,payment,2383,1,2020-06-14
mid_49530,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,2535,1,2020-06-14
mid_527572,iPhone,iPhone 8,iOS 13.2.3,home,1176,1,2020-06-14
mid_23052,iPhone,iPhone X,iOS 13.2.9,cart,5351,1,2020-06-14
mid_388991,Xiaomi,Xiaomi 10 Pro ,Android 11.0,orders_unpaid,6950,1,2020-06-14
mid_588471,Xiaomi,Xiaomi 9,Android 8.1,login,1886,1,2020-06-14
mid_6625,iPhone,iPhone 8,iOS 13.3.1,login,19683,1,2020-06-14
mid_842896,Xiaomi,Xiaomi Mix2 ,Android 10.0,login,12468,1,2020-06-14
mid_869416,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,1633,1,2020-06-14
mid_170023,Oneplus,Oneplus 7,Android 11.0,search,12795,1,2020-06-14
mid_547124,iPhone,iPhone Xs Max,iOS 13.3.1,good_list,15456,1,2020-06-14
mid_490278,vivo,vivo iqoo3,Android 11.0,trade,14298,1,2020-06-14
mid_670474,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,11629,1,2020-06-14
mid_913092,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,2146,1,2020-06-14
mid_368792,Xiaomi,Xiaomi Mix2 ,Android 11.0,cart,1961,1,2020-06-14
mid_634679,Redmi,Redmi k30,Android 11.0,trade,15937,1,2020-06-14
mid_828472,iPhone,iPhone 8,iOS 13.3.1,good_detail,7571,1,2020-06-14
mid_850292,Xiaomi,Xiaomi 9,Android 10.0,good_list,6683,1,2020-06-14
mid_547124,iPhone,iPhone Xs Max,iOS 13.3.1,payment,13072,1,2020-06-14
mid_38556,Xiaomi,Xiaomi 9,Android 10.0,good_list,1325,1,2020-06-14
mid_286559,Sumsung,Sumsung Galaxy S20,Android 9.0,good_detail,17219,2,2020-06-14
mid_981821,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_list,7395,1,2020-06-14
mid_527572,iPhone,iPhone 8,iOS 13.2.3,good_detail,36033,2,2020-06-14
mid_6481,Huawei,Huawei P30,Android 11.0,payment,4582,1,2020-06-14
mid_264820,Oneplus,Oneplus 7,Android 11.0,trade,9888,1,2020-06-14
mid_544380,iPhone,iPhone Xs Max,iOS 13.3.1,home,5090,1,2020-06-14
mid_542718,Xiaomi,Xiaomi 9,Android 9.0,home,7001,1,2020-06-14
mid_215460,Sumsung,Sumsung Galaxy S20,Android 11.0,trade,3707,1,2020-06-14
mid_132723,Honor,Honor 20s,Android 10.0,login,6905,1,2020-06-14
mid_512550,Sumsung,Sumsung Galaxy S20,Android 11.0,good_detail,22102,2,2020-06-14
mid_278655,iPhone,iPhone Xs Max,iOS 13.2.3,mine,9969,1,2020-06-14
mid_645338,Xiaomi,Xiaomi Mix2 ,Android 10.0,orders_unpaid,5845,1,2020-06-14
mid_6527,iPhone,iPhone Xs,iOS 13.3.1,good_list,10154,1,2020-06-14
mid_269442,iPhone,iPhone X,iOS 13.3.1,good_detail,33351,2,2020-06-14
mid_914369,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_detail,16609,1,2020-06-14
mid_834684,iPhone,iPhone X,iOS 13.3.1,payment,11856,1,2020-06-14
mid_286559,Sumsung,Sumsung Galaxy S20,Android 9.0,payment,19559,1,2020-06-14
mid_725607,Xiaomi,Xiaomi 9,Android 11.0,payment,12737,1,2020-06-14
mid_435897,Xiaomi,Xiaomi 9,Android 11.0,cart,13772,1,2020-06-14
mid_112097,Xiaomi,Xiaomi 9,Android 8.1,cart,17686,1,2020-06-14
mid_529623,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,14090,1,2020-06-14
mid_620745,vivo,vivo iqoo3,Android 10.0,home,9629,1,2020-06-14
mid_668009,Xiaomi,Xiaomi Mix2 ,Android 10.0,home,4064,1,2020-06-14
mid_73035,Huawei,Huawei P30,Android 10.0,payment,17002,1,2020-06-14
mid_529623,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,10391,1,2020-06-14
mid_614796,Oneplus,Oneplus 7,Android 10.0,home,4403,1,2020-06-14
mid_269380,Xiaomi,Xiaomi 9,Android 11.0,home,11369,1,2020-06-14
mid_547535,iPhone,iPhone Xs Max,iOS 13.3.1,good_detail,6087,1,2020-06-14
mid_186197,iPhone,iPhone Xs,iOS 13.3.1,orders_unpaid,13033,1,2020-06-14
mid_714743,Honor,Honor 20s,Android 11.0,trade,18547,1,2020-06-14
mid_385711,Sumsung,Sumsung Galaxy S20,Android 11.0,cart,8185,1,2020-06-14
mid_167139,iPhone,iPhone Xs Max,iOS 13.2.9,home,4891,1,2020-06-14
mid_452562,Huawei,Huawei Mate 30,Android 11.0,payment,14997,1,2020-06-14
mid_705336,Redmi,Redmi k30,Android 11.0,home,5985,1,2020-06-14
mid_237135,vivo,vivo iqoo3,Android 11.0,good_list,16757,1,2020-06-14
mid_353733,vivo,vivo iqoo3,Android 11.0,search,7760,1,2020-06-14
mid_341014,Xiaomi,Xiaomi Mix2 ,Android 10.0,orders_unpaid,9770,1,2020-06-14
mid_820668,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,15343,1,2020-06-14
mid_329671,iPhone,iPhone Xs Max,iOS 13.3.1,payment,6346,1,2020-06-14
mid_283918,Xiaomi,Xiaomi 9,Android 11.0,home,14362,1,2020-06-14
mid_122092,Xiaomi,Xiaomi 9,Android 11.0,good_detail,4700,1,2020-06-14
mid_82280,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,17755,1,2020-06-14
mid_269380,Xiaomi,Xiaomi 9,Android 11.0,payment,14043,1,2020-06-14
mid_952217,vivo,vivo iqoo3,Android 10.0,good_detail,32011,2,2020-06-14
mid_385109,iPhone,iPhone X,iOS 12.4.1,home,11987,1,2020-06-14
mid_746344,Xiaomi,Xiaomi Mix2 ,Android 10.0,login,11547,1,2020-06-14
mid_819184,Xiaomi,Xiaomi 9,Android 11.0,home,12374,1,2020-06-14
mid_277858,Xiaomi,Xiaomi 9,Android 11.0,trade,6717,1,2020-06-14
mid_347093,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,3817,1,2020-06-14
mid_434692,iPhone,iPhone Xs,iOS 13.2.3,trade,9176,1,2020-06-14
mid_643897,iPhone,iPhone 8,iOS 13.3.1,good_spec,11479,1,2020-06-14
mid_282399,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,4361,1,2020-06-14
mid_526478,vivo,vivo iqoo3,Android 11.0,orders_unpaid,8853,1,2020-06-14
mid_824664,iPhone,iPhone X,iOS 13.3.1,home,11832,1,2020-06-14
mid_750432,iPhone,iPhone X,iOS 12.4.1,home,17942,1,2020-06-14
mid_620745,vivo,vivo iqoo3,Android 10.0,register,7118,1,2020-06-14
mid_847145,iPhone,iPhone Xs Max,iOS 13.3.1,payment,6319,1,2020-06-14
mid_307674,Xiaomi,Xiaomi 9,Android 11.0,payment,4421,1,2020-06-14
mid_21411,iPhone,iPhone Xs,iOS 13.2.3,good_detail,34684,2,2020-06-14
mid_154866,Redmi,Redmi k30,Android 11.0,payment,10337,1,2020-06-14
mid_746344,Xiaomi,Xiaomi Mix2 ,Android 10.0,payment,19395,1,2020-06-14
mid_179065,Xiaomi,Xiaomi Mix2 ,Android 11.0,cart,14849,1,2020-06-14
mid_857586,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,18391,1,2020-06-14
mid_10511,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,6060,1,2020-06-14
mid_584431,Xiaomi,Xiaomi 9,Android 11.0,good_list,6403,1,2020-06-14
mid_623769,iPhone,iPhone Xs Max,iOS 13.2.3,payment,16637,1,2020-06-14
mid_277858,Xiaomi,Xiaomi 9,Android 11.0,home,10896,1,2020-06-14
mid_645338,Xiaomi,Xiaomi Mix2 ,Android 10.0,mine,2925,1,2020-06-14
mid_266408,vivo,vivo iqoo3,Android 11.0,search,11455,1,2020-06-14
mid_900480,iPhone,iPhone X,iOS 13.3.1,home,1306,1,2020-06-14
mid_432871,iPhone,iPhone Xs Max,iOS 13.2.9,trade,14444,1,2020-06-14
mid_635512,Huawei,Huawei Mate 30,Android 11.0,login,13209,1,2020-06-14
mid_734766,Honor,Honor 20s,Android 11.0,home,18925,1,2020-06-14
mid_941313,Xiaomi,Xiaomi 9,Android 11.0,good_list,4244,1,2020-06-14
mid_82292,vivo,vivo iqoo3,Android 11.0,cart,3796,1,2020-06-14
mid_308385,iPhone,iPhone X,iOS 13.3.1,login,6729,1,2020-06-14
mid_140673,iPhone,iPhone Xs Max,iOS 13.3.1,home,7663,1,2020-06-14
mid_978807,Oneplus,Oneplus 7,Android 10.0,cart,4081,1,2020-06-14
mid_81367,Xiaomi,Xiaomi Mix2 ,Android 8.1,good_detail,8464,2,2020-06-14
mid_802469,Xiaomi,Xiaomi 9,Android 11.0,trade,9437,1,2020-06-14
mid_332519,vivo,vivo iqoo3,Android 11.0,good_list,13038,1,2020-06-14
mid_980402,Huawei,Huawei P30,Android 11.0,search,3978,1,2020-06-14
mid_850292,Xiaomi,Xiaomi 9,Android 10.0,cart,7480,1,2020-06-14
mid_685366,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,10807,1,2020-06-14
mid_154866,Redmi,Redmi k30,Android 11.0,trade,16950,1,2020-06-14
mid_941313,Xiaomi,Xiaomi 9,Android 11.0,payment,13124,1,2020-06-14
mid_278655,iPhone,iPhone Xs Max,iOS 13.2.3,home,32609,2,2020-06-14
mid_412165,iPhone,iPhone Xs Max,iOS 13.2.9,good_list,5267,1,2020-06-14
mid_112097,Xiaomi,Xiaomi 9,Android 8.1,search,10349,1,2020-06-14
mid_904136,Xiaomi,Xiaomi 9,Android 10.0,home,10761,1,2020-06-14
mid_841336,iPhone,iPhone Xs Max,iOS 13.3.1,cart,12240,1,2020-06-14
mid_930962,Xiaomi,Xiaomi 10 Pro ,Android 10.0,cart,13267,1,2020-06-14
mid_906849,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,14349,2,2020-06-14
mid_588471,Xiaomi,Xiaomi 9,Android 8.1,payment,10101,1,2020-06-14
mid_305100,vivo,vivo iqoo3,Android 9.0,home,3055,1,2020-06-14
mid_853715,Xiaomi,Xiaomi 10 Pro ,Android 10.0,payment,12172,1,2020-06-14
mid_442404,Xiaomi,Xiaomi 9,Android 10.0,cart,12342,1,2020-06-14
mid_567149,iPhone,iPhone X,iOS 13.3.1,cart,18263,1,2020-06-14
mid_685366,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,21080,2,2020-06-14
mid_200292,Xiaomi,Xiaomi 9,Android 10.0,good_list,6041,1,2020-06-14
mid_107961,Xiaomi,Xiaomi Mix2 ,Android 10.0,trade,19388,1,2020-06-14
mid_266356,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,17757,1,2020-06-14
mid_575214,vivo,vivo iqoo3,Android 9.0,trade,1055,1,2020-06-14
mid_850292,Xiaomi,Xiaomi 9,Android 10.0,register,11562,1,2020-06-14
mid_632934,Oneplus,Oneplus 7,Android 11.0,home,18230,2,2020-06-14
mid_860997,Huawei,Huawei P30,Android 11.0,login,8548,1,2020-06-14
mid_605838,vivo,vivo iqoo3,Android 11.0,good_detail,4705,1,2020-06-14
mid_894357,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,23774,2,2020-06-14
mid_782870,iPhone,iPhone Xs Max,iOS 13.3.1,home,19465,1,2020-06-14
mid_670474,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_list,13845,1,2020-06-14
mid_750569,Oneplus,Oneplus 7,Android 9.0,home,12902,1,2020-06-14
mid_735524,Xiaomi,Xiaomi Mix2 ,Android 8.1,cart,10236,1,2020-06-14
mid_266408,vivo,vivo iqoo3,Android 11.0,register,9788,1,2020-06-14
mid_567781,iPhone,iPhone Xs,iOS 13.3.1,payment,15674,1,2020-06-14
mid_480813,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,5266,1,2020-06-14
mid_890093,Xiaomi,Xiaomi 9,Android 11.0,good_spec,1495,1,2020-06-14
mid_10511,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,8372,1,2020-06-14
mid_356652,Honor,Honor 20s,Android 11.0,good_list,14389,1,2020-06-14
mid_900480,iPhone,iPhone X,iOS 13.3.1,login,2672,1,2020-06-14
mid_567149,iPhone,iPhone X,iOS 13.3.1,login,15334,1,2020-06-14
mid_73035,Huawei,Huawei P30,Android 10.0,home,17571,1,2020-06-14
mid_802469,Xiaomi,Xiaomi 9,Android 11.0,home,11505,1,2020-06-14
mid_49943,iPhone,iPhone 8,iOS 13.3.1,search,10100,1,2020-06-14
mid_812468,Xiaomi,Xiaomi Mix2 ,Android 11.0,search,12227,1,2020-06-14
mid_819184,Xiaomi,Xiaomi 9,Android 11.0,search,16735,1,2020-06-14
mid_442404,Xiaomi,Xiaomi 9,Android 10.0,payment,16795,1,2020-06-14
mid_713714,Xiaomi,Xiaomi 10 Pro ,Android 8.1,trade,5179,1,2020-06-14
mid_49530,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,10577,1,2020-06-14
mid_388995,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,31538,2,2020-06-14
mid_961722,Oneplus,Oneplus 7,Android 11.0,payment,5469,1,2020-06-14
mid_295257,Xiaomi,Xiaomi 9,Android 10.0,trade,12462,1,2020-06-14
mid_819184,Xiaomi,Xiaomi 9,Android 11.0,login,13990,1,2020-06-14
mid_14568,vivo,vivo iqoo3,Android 11.0,trade,1439,1,2020-06-14
mid_370573,Xiaomi,Xiaomi 9,Android 11.0,trade,8777,1,2020-06-14
mid_120670,iPhone,iPhone X,iOS 13.2.9,home,9986,1,2020-06-14
mid_975242,Oneplus,Oneplus 7,Android 11.0,login,8081,1,2020-06-14
mid_112097,Xiaomi,Xiaomi 9,Android 8.1,good_detail,35992,2,2020-06-14
mid_283635,iPhone,iPhone 8,iOS 13.2.9,trade,18791,1,2020-06-14
mid_511558,Xiaomi,Xiaomi 10 Pro ,Android 10.0,comment,16629,1,2020-06-14
mid_262094,Oneplus,Oneplus 7,Android 11.0,good_detail,25038,2,2020-06-14
mid_905613,iPhone,iPhone 8,iOS 13.2.3,cart,1616,1,2020-06-14
mid_618742,Xiaomi,Xiaomi 9,Android 11.0,trade,5366,1,2020-06-14
mid_857928,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,17787,1,2020-06-14
mid_865971,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,6000,1,2020-06-14
mid_492166,Xiaomi,Xiaomi Mix2 ,Android 10.0,home,12707,1,2020-06-14
mid_73498,iPhone,iPhone Xs Max,iOS 13.3.1,login,5604,1,2020-06-14
mid_511868,Redmi,Redmi k30,Android 11.0,good_detail,24632,2,2020-06-14
mid_556385,Xiaomi,Xiaomi 9,Android 11.0,home,13297,1,2020-06-14
mid_668822,iPhone,iPhone Xs Max,iOS 13.2.3,cart,15164,1,2020-06-14
mid_248267,Huawei,Huawei Mate 30,Android 11.0,cart,17684,1,2020-06-14
mid_687994,iPhone,iPhone Xs,iOS 13.2.9,home,10190,1,2020-06-14
mid_495031,iPhone,iPhone Xs Max,iOS 13.2.3,good_detail,4103,1,2020-06-14
mid_555979,Huawei,Huawei Mate 30,Android 11.0,good_detail,12480,2,2020-06-14
mid_168913,iPhone,iPhone X,iOS 13.3.1,good_detail,24480,2,2020-06-14
mid_54840,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,2574,1,2020-06-14
mid_174101,Oneplus,Oneplus 7,Android 11.0,search,12878,1,2020-06-14
mid_753096,iPhone,iPhone X,iOS 13.2.9,good_detail,13874,1,2020-06-14
mid_605838,vivo,vivo iqoo3,Android 11.0,payment,18217,1,2020-06-14
