province_id,brand,channel,is_new,model,mid_id,operate_system,user_id,version_code,during_time,page_item,page_item_type,last_page_id,page_id,source_type,action_id,action_item,action_item_type,date_id,action_time,dt
15,iPhone,Appstore,0,iPhone Xs,mid_184672,iOS 13.3.1,885,v2.1.134,7130,18,sku_id,login,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
13,iPhone,Appstore,0,iPhone X,mid_677986,iOS 13.3.1,227,v2.1.134,16960,34,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi 10 Pro ,mid_150388,Android 11.0,549,v2.1.134,4313,15,sku_id,home,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:13,2020-06-14
15,Xiaomi,360,1,Xiaomi 9,mid_231033,Android 11.0,589,v2.1.134,1216,6,sku_id,good_list,good_detail,activity,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:13,2020-06-14
15,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_123682,Android 11.0,270,v2.1.134,10257,27,sku_id,home,good_detail,promotion,favor_add,27,sku_id,2020-06-14,2020-06-14 10:58:14,2020-06-14
15,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_123682,Android 11.0,270,v2.1.134,10257,27,sku_id,home,good_detail,promotion,cart_add,27,sku_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
1,Xiaomi,oppo,0,Xiaomi 9,mid_667358,Android 10.0,891,v2.1.134,15510,20,sku_id,good_list,good_detail,promotion,favor_add,20,sku_id,2020-06-14,2020-06-14 10:58:18,2020-06-14
1,Xiaomi,oppo,0,Xiaomi 9,mid_667358,Android 10.0,891,v2.1.134,15510,20,sku_id,good_list,good_detail,promotion,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
1,Xiaomi,oppo,0,Xiaomi 9,mid_667358,Android 10.0,891,v2.1.134,3331,,,good_detail,cart,,cart_add_num,29,sku_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
1,Xiaomi,oppo,0,Xiaomi 9,mid_667358,Android 10.0,891,v2.1.134,5619,"21,7",sku_ids,cart,trade,,trade_add_address,,,2020-06-14,2020-06-14 10:58:19,2020-06-14
24,Xiaomi,wandoujia,0,Xiaomi 9,mid_804087,Android 11.0,335,v2.1.111,11067,15,sku_id,good_list,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
24,Xiaomi,wandoujia,0,Xiaomi 9,mid_804087,Android 11.0,335,v2.1.111,13020,7,sku_id,register,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
1,Xiaomi,wandoujia,1,Xiaomi 9,mid_199586,Android 11.0,362,v2.1.132,16704,9,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:22,2020-06-14
1,Xiaomi,oppo,1,Xiaomi 9,mid_247809,Android 10.0,118,v2.1.134,11655,28,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:18,2020-06-14
26,vivo,xiaomi,1,vivo iqoo3,mid_266408,Android 11.0,682,v2.1.134,14210,30,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:22,2020-06-14
26,vivo,xiaomi,1,vivo iqoo3,mid_266408,Android 11.0,682,v2.1.134,2841,10,sku_id,register,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
26,vivo,xiaomi,1,vivo iqoo3,mid_266408,Android 11.0,682,v2.1.134,7836,"17,34,13",sku_ids,cart,trade,,trade_add_address,,,2020-06-14,2020-06-14 10:58:23,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 9,mid_38556,Android 10.0,881,v2.1.111,14013,18,sku_id,good_list,good_detail,activity,cart_add,18,sku_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 9,mid_38556,Android 10.0,881,v2.1.111,14013,18,sku_id,good_list,good_detail,activity,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 9,mid_38556,Android 10.0,881,v2.1.111,7663,17,sku_id,login,good_detail,query,cart_add,17,sku_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 9,mid_38556,Android 10.0,881,v2.1.111,7663,17,sku_id,login,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:22,2020-06-14
13,iPhone,Appstore,0,iPhone Xs Max,mid_292601,iOS 13.3.1,702,v2.1.134,8036,28,sku_id,good_list,good_detail,activity,favor_add,28,sku_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
13,iPhone,Appstore,0,iPhone Xs Max,mid_292601,iOS 13.3.1,702,v2.1.134,8036,28,sku_id,good_list,good_detail,activity,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:20,2020-06-14
13,iPhone,Appstore,0,iPhone Xs Max,mid_292601,iOS 13.3.1,702,v2.1.134,12065,31,sku_id,register,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
15,Huawei,360,0,Huawei P30,mid_980402,Android 11.0,77,v2.1.134,14450,7,sku_id,good_list,good_detail,query,cart_add,7,sku_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
15,Huawei,360,0,Huawei P30,mid_980402,Android 11.0,77,v2.1.134,14450,7,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
15,Huawei,360,0,Huawei P30,mid_980402,Android 11.0,77,v2.1.134,11192,3,sku_id,login,good_detail,query,favor_add,3,sku_id,2020-06-14,2020-06-14 10:58:20,2020-06-14
15,Huawei,360,0,Huawei P30,mid_980402,Android 11.0,77,v2.1.134,11192,3,sku_id,login,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
6,vivo,oppo,0,vivo iqoo3,mid_353733,Android 11.0,452,v2.1.134,3183,9,sku_id,good_list,good_detail,activity,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:16,2020-06-14
6,vivo,oppo,0,vivo iqoo3,mid_353733,Android 11.0,452,v2.1.134,12619,15,sku_id,login,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_643897,iOS 13.3.1,703,v2.1.111,11971,27,sku_id,orders_unpaid,good_detail,promotion,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
1,Xiaomi,wandoujia,0,Xiaomi Mix2 ,mid_322915,Android 11.0,844,v2.1.134,7301,23,sku_id,home,good_detail,promotion,favor_add,23,sku_id,2020-06-14,2020-06-14 10:58:16,2020-06-14
1,Xiaomi,wandoujia,0,Xiaomi Mix2 ,mid_322915,Android 11.0,844,v2.1.134,7301,23,sku_id,home,good_detail,promotion,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:18,2020-06-14
12,Xiaomi,web,0,Xiaomi 10 Pro ,mid_763219,Android 11.0,576,v2.1.132,5846,8,sku_id,good_list,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
26,iPhone,Appstore,1,iPhone Xs,mid_363179,iOS 13.2.9,113,v2.1.111,15975,11,sku_id,good_list,good_detail,promotion,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
26,iPhone,Appstore,1,iPhone Xs,mid_363179,iOS 13.2.9,113,v2.1.111,14015,34,sku_id,login,good_detail,promotion,cart_add,34,sku_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
1,iPhone,Appstore,1,iPhone 8,mid_477127,iOS 13.3.1,242,v2.1.134,11382,24,sku_id,home,good_detail,activity,favor_add,24,sku_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
1,iPhone,Appstore,1,iPhone 8,mid_477127,iOS 13.3.1,242,v2.1.134,11382,24,sku_id,home,good_detail,activity,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
26,iPhone,Appstore,1,iPhone 8,mid_527572,iOS 13.2.3,952,v2.1.132,16469,29,sku_id,good_list,good_detail,recommend,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
26,iPhone,Appstore,1,iPhone 8,mid_527572,iOS 13.2.3,952,v2.1.132,19564,11,sku_id,register,good_detail,recommend,favor_add,11,sku_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
26,iPhone,Appstore,1,iPhone 8,mid_527572,iOS 13.2.3,952,v2.1.132,19564,11,sku_id,register,good_detail,recommend,cart_add,11,sku_id,2020-06-14,2020-06-14 10:58:32,2020-06-14
33,Xiaomi,vivo,1,Xiaomi 10 Pro ,mid_886240,Android 11.0,13,v2.1.134,10938,7,sku_id,good_list,good_detail,query,favor_add,7,sku_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
33,Xiaomi,vivo,1,Xiaomi 10 Pro ,mid_886240,Android 11.0,13,v2.1.134,14564,14,sku_id,register,good_detail,query,favor_add,14,sku_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
33,Xiaomi,vivo,1,Xiaomi 10 Pro ,mid_886240,Android 11.0,13,v2.1.134,14564,14,sku_id,register,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:28,2020-06-14
1,Huawei,wandoujia,1,Huawei Mate 30,mid_86511,Android 11.0,11,v2.1.134,17433,34,sku_id,good_list,good_detail,promotion,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
1,Huawei,wandoujia,1,Huawei Mate 30,mid_86511,Android 11.0,11,v2.1.134,19352,,,good_detail,cart,,cart_remove,15,sku_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
1,iPhone,Appstore,0,iPhone Xs Max,mid_782870,iOS 13.3.1,68,v2.1.134,15598,30,sku_id,good_list,good_detail,promotion,favor_add,30,sku_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
1,iPhone,Appstore,0,iPhone Xs Max,mid_782870,iOS 13.3.1,68,v2.1.134,7041,29,sku_id,login,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
6,Honor,xiaomi,0,Honor 20s,mid_227439,Android 11.0,595,v2.1.134,7150,4,sku_id,orders_unpaid,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:20,2020-06-14
6,Honor,xiaomi,0,Honor 20s,mid_227439,Android 11.0,595,v2.1.134,6338,"16,4,15",sku_ids,comment,trade,,trade_add_address,,,2020-06-14,2020-06-14 10:58:23,2020-06-14
26,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_166464,Android 10.0,346,v2.1.134,8716,26,sku_id,good_list,good_detail,promotion,favor_add,26,sku_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
26,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_166464,Android 10.0,346,v2.1.134,8716,26,sku_id,good_list,good_detail,promotion,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:22,2020-06-14
26,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_166464,Android 10.0,346,v2.1.134,12264,29,sku_id,login,good_detail,query,favor_add,29,sku_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
1,Honor,web,0,Honor 20s,mid_714743,Android 11.0,72,v2.1.134,2862,24,sku_id,good_list,good_detail,activity,favor_add,24,sku_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
15,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_842896,Android 10.0,981,v2.0.1,10889,20,sku_id,good_list,good_detail,promotion,favor_add,20,sku_id,2020-06-14,2020-06-14 10:58:20,2020-06-14
15,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_842896,Android 10.0,981,v2.0.1,10889,20,sku_id,good_list,good_detail,promotion,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
15,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_842896,Android 10.0,981,v2.0.1,7136,26,sku_id,login,good_detail,activity,favor_add,26,sku_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
15,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_842896,Android 10.0,981,v2.0.1,7136,26,sku_id,login,good_detail,activity,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
15,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_842896,Android 10.0,981,v2.0.1,4278,,,good_detail,cart,,cart_add_num,24,sku_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
15,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_842896,Android 10.0,981,v2.0.1,4278,,,good_detail,cart,,cart_minus_num,32,sku_id,2020-06-14,2020-06-14 10:58:22,2020-06-14
1,Huawei,xiaomi,0,Huawei P30,mid_187696,Android 11.0,145,v2.1.132,5256,26,sku_id,good_list,good_detail,query,favor_add,26,sku_id,2020-06-14,2020-06-14 10:58:20,2020-06-14
1,Huawei,xiaomi,0,Huawei P30,mid_187696,Android 11.0,145,v2.1.132,19633,27,sku_id,login,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
1,Huawei,xiaomi,0,Huawei P30,mid_187696,Android 11.0,145,v2.1.132,8904,,,good_detail,cart,,cart_minus_num,25,sku_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
6,iPhone,Appstore,0,iPhone 8,mid_948589,iOS 13.2.9,862,v2.1.134,1187,29,sku_id,orders_unpaid,good_detail,recommend,favor_add,29,sku_id,2020-06-14,2020-06-14 10:58:18,2020-06-14
6,iPhone,Appstore,0,iPhone 8,mid_948589,iOS 13.2.9,862,v2.1.134,1187,29,sku_id,orders_unpaid,good_detail,recommend,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:18,2020-06-14
1,Xiaomi,oppo,0,Xiaomi 9,mid_277858,Android 11.0,934,v2.1.134,1999,23,sku_id,good_list,good_detail,activity,favor_add,23,sku_id,2020-06-14,2020-06-14 10:58:18,2020-06-14
1,Xiaomi,oppo,0,Xiaomi 9,mid_277858,Android 11.0,934,v2.1.134,1999,23,sku_id,good_list,good_detail,activity,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
1,Xiaomi,oppo,0,Xiaomi 9,mid_277858,Android 11.0,934,v2.1.134,9705,32,sku_id,register,good_detail,promotion,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
6,Huawei,web,1,Huawei Mate 30,mid_635512,Android 11.0,66,v2.1.134,3438,30,sku_id,good_list,good_detail,recommend,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
6,Huawei,web,1,Huawei Mate 30,mid_635512,Android 11.0,66,v2.1.134,5401,20,sku_id,register,good_detail,promotion,favor_add,20,sku_id,2020-06-14,2020-06-14 10:58:22,2020-06-14
6,Huawei,web,1,Huawei Mate 30,mid_635512,Android 11.0,66,v2.1.134,5401,20,sku_id,register,good_detail,promotion,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
6,Huawei,web,1,Huawei Mate 30,mid_635512,Android 11.0,66,v2.1.134,4693,,,good_detail,cart,,cart_add_num,35,sku_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
26,Xiaomi,wandoujia,0,Xiaomi 9,mid_112097,Android 8.1,284,v2.1.134,19557,33,sku_id,login,good_detail,recommend,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi Mix2 ,mid_379510,Android 11.0,138,v2.1.134,11714,30,sku_id,home,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:22,2020-06-14
1,vivo,oppo,1,vivo iqoo3,mid_834048,Android 11.0,826,v2.1.134,9894,11,sku_id,good_list,good_detail,query,favor_add,11,sku_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
1,vivo,oppo,1,vivo iqoo3,mid_834048,Android 11.0,826,v2.1.134,9894,11,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
1,Oneplus,vivo,0,Oneplus 7,mid_262094,Android 11.0,899,v2.1.132,13997,1,sku_id,good_list,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
1,Oneplus,vivo,0,Oneplus 7,mid_262094,Android 11.0,899,v2.1.132,11041,21,sku_id,login,good_detail,query,favor_add,21,sku_id,2020-06-14,2020-06-14 10:58:26,2020-06-14
6,Xiaomi,vivo,1,Xiaomi 10 Pro ,mid_67386,Android 10.0,816,v2.1.132,13250,27,sku_id,good_list,good_detail,promotion,favor_add,27,sku_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
6,Xiaomi,vivo,1,Xiaomi 10 Pro ,mid_67386,Android 10.0,816,v2.1.132,1577,30,sku_id,login,good_detail,query,favor_add,30,sku_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
6,Xiaomi,vivo,1,Xiaomi 10 Pro ,mid_67386,Android 10.0,816,v2.1.132,1577,30,sku_id,login,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:22,2020-06-14
1,Huawei,vivo,0,Huawei Mate 30,mid_496845,Android 11.0,691,v2.1.134,1297,7,sku_id,home,good_detail,query,favor_add,7,sku_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
1,Huawei,vivo,0,Huawei Mate 30,mid_496845,Android 11.0,691,v2.1.134,1297,7,sku_id,home,good_detail,query,cart_add,7,sku_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
1,Huawei,vivo,0,Huawei Mate 30,mid_496845,Android 11.0,691,v2.1.134,1297,7,sku_id,home,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
26,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_909430,Android 11.0,435,v2.1.134,13655,24,sku_id,good_list,good_detail,promotion,favor_add,24,sku_id,2020-06-14,2020-06-14 10:58:22,2020-06-14
26,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_909430,Android 11.0,435,v2.1.134,13655,24,sku_id,good_list,good_detail,promotion,cart_add,24,sku_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
26,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_909430,Android 11.0,435,v2.1.134,13655,24,sku_id,good_list,good_detail,promotion,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
26,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_909430,Android 11.0,435,v2.1.134,12164,29,sku_id,login,good_detail,recommend,favor_add,29,sku_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
26,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_909430,Android 11.0,435,v2.1.134,12164,29,sku_id,login,good_detail,recommend,cart_add,29,sku_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
1,iPhone,Appstore,0,iPhone Xs Max,mid_927895,iOS 13.3.1,766,v2.1.134,4032,31,sku_id,good_list,good_detail,activity,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
6,Honor,oppo,0,Honor 20s,mid_383672,Android 11.0,688,v2.1.111,6146,25,sku_id,home,good_detail,promotion,cart_add,25,sku_id,2020-06-14,2020-06-14 10:58:20,2020-06-14
6,Honor,oppo,0,Honor 20s,mid_383672,Android 11.0,688,v2.1.111,6146,25,sku_id,home,good_detail,promotion,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:22,2020-06-14
1,iPhone,Appstore,1,iPhone X,mid_385109,iOS 12.4.1,73,v2.1.134,17302,9,sku_id,home,good_detail,activity,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:26,2020-06-14
26,Oneplus,xiaomi,0,Oneplus 7,mid_961722,Android 11.0,13,v2.1.134,16157,21,sku_id,good_list,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:28,2020-06-14
26,Oneplus,xiaomi,0,Oneplus 7,mid_961722,Android 11.0,13,v2.1.134,6383,11,sku_id,login,good_detail,promotion,favor_add,11,sku_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
26,Oneplus,xiaomi,0,Oneplus 7,mid_961722,Android 11.0,13,v2.1.134,6383,11,sku_id,login,good_detail,promotion,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:26,2020-06-14
26,Oneplus,xiaomi,0,Oneplus 7,mid_961722,Android 11.0,13,v2.1.134,16314,,,good_detail,cart,,cart_minus_num,21,sku_id,2020-06-14,2020-06-14 10:58:31,2020-06-14
1,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_508054,Android 11.0,561,v2.1.134,12925,21,sku_id,login,good_detail,recommend,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:28,2020-06-14
12,Sumsung,xiaomi,0,Sumsung Galaxy S20,mid_836432,Android 11.0,387,v2.1.134,3265,5,sku_id,home,good_detail,query,favor_add,5,sku_id,2020-06-14,2020-06-14 10:58:18,2020-06-14
12,Sumsung,xiaomi,0,Sumsung Galaxy S20,mid_836432,Android 11.0,387,v2.1.134,3265,5,sku_id,home,good_detail,query,cart_add,5,sku_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
12,Sumsung,xiaomi,0,Sumsung Galaxy S20,mid_836432,Android 11.0,387,v2.1.134,3265,5,sku_id,home,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:20,2020-06-14
6,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_627113,Android 11.0,372,v2.1.111,8989,21,sku_id,orders_unpaid,good_detail,query,favor_add,21,sku_id,2020-06-14,2020-06-14 10:58:18,2020-06-14
6,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_627113,Android 11.0,372,v2.1.111,8989,21,sku_id,orders_unpaid,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
15,Xiaomi,web,1,Xiaomi Mix2 ,mid_368792,Android 11.0,337,v2.1.132,8048,4,sku_id,good_list,good_detail,activity,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
15,Xiaomi,web,1,Xiaomi Mix2 ,mid_368792,Android 11.0,337,v2.1.132,15281,15,sku_id,login,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:26,2020-06-14
15,Xiaomi,web,1,Xiaomi Mix2 ,mid_368792,Android 11.0,337,v2.1.132,16991,12,sku_ids,cart,trade,,trade_add_address,,,2020-06-14,2020-06-14 10:58:29,2020-06-14
26,iPhone,Appstore,0,iPhone 8,mid_15202,iOS 13.2.3,152,v2.1.134,14925,30,sku_id,home,good_detail,promotion,cart_add,30,sku_id,2020-06-14,2020-06-14 10:58:22,2020-06-14
1,iPhone,Appstore,1,iPhone Xs,mid_285818,iOS 13.2.9,801,v2.1.134,5473,17,sku_id,good_list,good_detail,recommend,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
1,iPhone,Appstore,1,iPhone Xs,mid_285818,iOS 13.2.9,801,v2.1.134,1598,13,sku_id,register,good_detail,activity,favor_add,13,sku_id,2020-06-14,2020-06-14 10:58:20,2020-06-14
1,iPhone,Appstore,1,iPhone Xs,mid_285818,iOS 13.2.9,801,v2.1.134,16042,,,good_detail,cart,,cart_minus_num,13,sku_id,2020-06-14,2020-06-14 10:58:26,2020-06-14
1,iPhone,Appstore,1,iPhone Xs,mid_285818,iOS 13.2.9,801,v2.1.134,16042,,,good_detail,cart,,cart_remove,2,sku_id,2020-06-14,2020-06-14 10:58:31,2020-06-14
26,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_81367,Android 8.1,874,v2.1.134,1230,23,sku_id,good_list,good_detail,activity,favor_add,23,sku_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
26,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_81367,Android 8.1,874,v2.1.134,1230,23,sku_id,good_list,good_detail,activity,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
26,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_81367,Android 8.1,874,v2.1.134,7234,18,sku_id,register,good_detail,promotion,favor_add,18,sku_id,2020-06-14,2020-06-14 10:58:22,2020-06-14
26,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_81367,Android 8.1,874,v2.1.134,7234,18,sku_id,register,good_detail,promotion,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
33,iPhone,Appstore,1,iPhone 8,mid_60124,iOS 13.3.1,80,v2.1.132,18132,23,sku_id,good_list,good_detail,query,favor_add,23,sku_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
33,iPhone,Appstore,1,iPhone 8,mid_60124,iOS 13.3.1,80,v2.1.132,18132,23,sku_id,good_list,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
33,iPhone,Appstore,1,iPhone 8,mid_60124,iOS 13.3.1,80,v2.1.132,11655,7,sku_id,register,good_detail,activity,favor_add,7,sku_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
6,iPhone,Appstore,1,iPhone Xs Max,mid_860390,iOS 13.2.9,9,v2.1.132,8392,7,sku_id,orders_unpaid,good_detail,promotion,favor_add,7,sku_id,2020-06-14,2020-06-14 10:58:22,2020-06-14
12,Xiaomi,wandoujia,0,Xiaomi 10 Pro ,mid_930962,Android 10.0,190,v2.1.134,17409,29,sku_id,good_list,good_detail,activity,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
1,Oneplus,xiaomi,0,Oneplus 7,mid_593748,Android 11.0,783,v2.1.134,4464,8,sku_id,home,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:18,2020-06-14
6,vivo,xiaomi,0,vivo iqoo3,mid_40794,Android 11.0,684,v2.1.134,4615,30,sku_id,home,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:18,2020-06-14
33,Xiaomi,wandoujia,0,Xiaomi 10 Pro ,mid_947547,Android 11.0,876,v2.1.134,4027,28,sku_id,orders_unpaid,good_detail,query,cart_add,28,sku_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
33,Xiaomi,wandoujia,0,Xiaomi 10 Pro ,mid_947547,Android 11.0,876,v2.1.134,4027,28,sku_id,orders_unpaid,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:20,2020-06-14
33,Xiaomi,wandoujia,0,Xiaomi 10 Pro ,mid_947547,Android 11.0,876,v2.1.134,4287,"34,11,30",sku_ids,comment,trade,,trade_add_address,,,2020-06-14,2020-06-14 10:58:23,2020-06-14
6,iPhone,Appstore,1,iPhone Xs Max,mid_812530,iOS 13.2.3,680,v2.1.132,15492,26,sku_id,home,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
12,iPhone,Appstore,0,iPhone Xs Max,mid_120348,iOS 13.3.1,2,v2.1.132,5433,27,sku_id,home,good_detail,activity,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:18,2020-06-14
6,iPhone,Appstore,1,iPhone Xs Max,mid_663869,iOS 13.2.9,745,v2.1.134,10166,14,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
