mid_id,brand,model,operate_system,page_id,during_time_7d,view_count_7d,during_time_30d,view_count_30d,dt
mid_341014,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_spec,2808,1,2808,1,2020-06-14
mid_179065,Xiaomi,Xiaomi Mix2 ,Android 11.0,cart,14849,1,14849,1,2020-06-14
mid_456101,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,16877,2,16877,2,2020-06-14
mid_842303,Xiaomi,Xiaomi 9,Android 11.0,home,10194,1,10194,1,2020-06-14
mid_694565,iPhone,iPhone 8,iOS 13.3.1,good_list,16884,1,16884,1,2020-06-14
mid_266408,vivo,vivo iqoo3,Android 11.0,trade,7836,1,7836,1,2020-06-14
mid_264820,Oneplus,Oneplus 7,Android 11.0,good_list,17253,1,17253,1,2020-06-14
mid_804087,Xiaomi,Xiaomi 9,Android 11.0,payment,9331,1,9331,1,2020-06-14
mid_557057,Redmi,Redmi k30,Android 11.0,orders_unpaid,7282,1,7282,1,2020-06-14
mid_975242,Oneplus,Oneplus 7,Android 11.0,register,5593,1,5593,1,2020-06-14
mid_14568,vivo,vivo iqoo3,Android 11.0,register,9337,1,9337,1,2020-06-14
mid_348869,Oneplus,Oneplus 7,Android 11.0,orders_unpaid,7670,1,7670,1,2020-06-14
mid_865156,Xiaomi,Xiaomi 10 Pro ,Android 10.0,cart,3891,1,3891,1,2020-06-14
mid_488360,iPhone,iPhone Xs Max,iOS 13.3.1,home,11980,1,11980,1,2020-06-14
mid_140673,iPhone,iPhone Xs Max,iOS 13.3.1,trade,9286,1,9286,1,2020-06-14
mid_132723,Honor,Honor 20s,Android 10.0,trade,5557,1,5557,1,2020-06-14
mid_385711,Sumsung,Sumsung Galaxy S20,Android 11.0,search,16289,1,16289,1,2020-06-14
mid_305100,vivo,vivo iqoo3,Android 9.0,cart,19775,1,19775,1,2020-06-14
mid_865971,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,16253,1,16253,1,2020-06-14
mid_167841,Xiaomi,Xiaomi 10 Pro ,Android 11.0,register,15651,1,15651,1,2020-06-14
mid_182409,Oneplus,Oneplus 7,Android 8.1,payment,2624,1,2624,1,2020-06-14
mid_111142,Sumsung,Sumsung Galaxy S20,Android 11.0,trade,11211,1,11211,1,2020-06-14
mid_87553,Xiaomi,Xiaomi Mix2 ,Android 11.0,cart,3494,1,3494,1,2020-06-14
mid_112097,Xiaomi,Xiaomi 9,Android 8.1,payment,9702,1,9702,1,2020-06-14
mid_842303,Xiaomi,Xiaomi 9,Android 11.0,login,14553,1,14553,1,2020-06-14
mid_773467,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,27655,2,27655,2,2020-06-14
mid_620745,vivo,vivo iqoo3,Android 10.0,payment,3123,1,3123,1,2020-06-14
mid_869416,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,11742,1,11742,1,2020-06-14
mid_620745,vivo,vivo iqoo3,Android 10.0,trade,18476,1,18476,1,2020-06-14
mid_508054,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,15290,1,15290,1,2020-06-14
mid_186197,iPhone,iPhone Xs,iOS 13.3.1,mine,10458,1,10458,1,2020-06-14
mid_542718,Xiaomi,Xiaomi 9,Android 9.0,cart,9923,1,9923,1,2020-06-14
mid_484460,Huawei,Huawei P30,Android 11.0,mine,19267,1,19267,1,2020-06-14
mid_168913,iPhone,iPhone X,iOS 13.3.1,good_detail,24480,2,24480,2,2020-06-14
mid_860997,Huawei,Huawei P30,Android 11.0,good_detail,2711,2,2711,2,2020-06-14
mid_881029,iPhone,iPhone X,iOS 13.3.1,trade,9258,1,9258,1,2020-06-14
mid_740318,Huawei,Huawei P30,Android 11.0,good_list,15111,1,15111,1,2020-06-14
mid_119039,iPhone,iPhone Xs,iOS 13.2.9,register,13880,1,13880,1,2020-06-14
mid_266356,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,13385,1,13385,1,2020-06-14
mid_271244,Xiaomi,Xiaomi Mix2 ,Android 11.0,orders_unpaid,4239,1,4239,1,2020-06-14
mid_955794,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_detail,17239,1,17239,1,2020-06-14
mid_182409,Oneplus,Oneplus 7,Android 8.1,home,11802,1,11802,1,2020-06-14
mid_242141,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,13639,1,13639,1,2020-06-14
mid_49530,Xiaomi,Xiaomi Mix2 ,Android 11.0,cart,13137,1,13137,1,2020-06-14
mid_542718,Xiaomi,Xiaomi 9,Android 9.0,login,19907,1,19907,1,2020-06-14
mid_788808,Xiaomi,Xiaomi 10 Pro ,Android 10.0,trade,3095,1,3095,1,2020-06-14
mid_82280,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,10321,1,10321,1,2020-06-14
mid_774526,Huawei,Huawei P30,Android 10.0,login,10417,1,10417,1,2020-06-14
mid_930962,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,17409,1,17409,1,2020-06-14
mid_955794,Xiaomi,Xiaomi Mix2 ,Android 10.0,payment,6523,1,6523,1,2020-06-14
mid_842303,Xiaomi,Xiaomi 9,Android 11.0,good_detail,15403,2,15403,2,2020-06-14
mid_575214,vivo,vivo iqoo3,Android 9.0,home,7935,1,7935,1,2020-06-14
mid_681011,Xiaomi,Xiaomi 9,Android 8.1,cart,4766,1,4766,1,2020-06-14
mid_237135,vivo,vivo iqoo3,Android 11.0,login,13086,1,13086,1,2020-06-14
mid_269442,iPhone,iPhone X,iOS 13.3.1,good_list,10706,1,10706,1,2020-06-14
mid_480813,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,5266,1,5266,1,2020-06-14
mid_370573,Xiaomi,Xiaomi 9,Android 11.0,home,7455,1,7455,1,2020-06-14
mid_231033,Xiaomi,Xiaomi 9,Android 11.0,home,17918,1,17918,1,2020-06-14
mid_961722,Oneplus,Oneplus 7,Android 11.0,payment,5469,1,5469,1,2020-06-14
mid_853715,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,12731,1,12731,1,2020-06-14
mid_850568,Oneplus,Oneplus 7,Android 11.0,good_list,18995,1,18995,1,2020-06-14
mid_989803,iPhone,iPhone X,iOS 13.2.9,good_detail,19500,1,19500,1,2020-06-14
mid_67386,Xiaomi,Xiaomi 10 Pro ,Android 10.0,cart,15356,1,15356,1,2020-06-14
mid_508054,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,3676,1,3676,1,2020-06-14
mid_353733,vivo,vivo iqoo3,Android 11.0,cart,19956,1,19956,1,2020-06-14
mid_698558,Xiaomi,Xiaomi Mix2 ,Android 10.0,trade,6778,1,6778,1,2020-06-14
mid_72753,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,18234,1,18234,1,2020-06-14
mid_961722,Oneplus,Oneplus 7,Android 11.0,trade,15417,1,15417,1,2020-06-14
mid_23052,iPhone,iPhone X,iOS 13.2.9,search,5761,1,5761,1,2020-06-14
mid_924530,iPhone,iPhone Xs Max,iOS 13.2.3,payment,10733,1,10733,1,2020-06-14
mid_772925,Xiaomi,Xiaomi 10 Pro ,Android 8.1,orders_unpaid,15679,1,15679,1,2020-06-14
mid_596963,iPhone,iPhone Xs Max,iOS 13.2.3,good_detail,5065,1,5065,1,2020-06-14
mid_456101,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,19561,1,19561,1,2020-06-14
mid_685366,Xiaomi,Xiaomi Mix2 ,Android 11.0,cart,3912,1,3912,1,2020-06-14
mid_587275,Redmi,Redmi k30,Android 11.0,trade,14165,1,14165,1,2020-06-14
mid_81367,Xiaomi,Xiaomi Mix2 ,Android 8.1,payment,5524,1,5524,1,2020-06-14
mid_203904,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,33883,2,33883,2,2020-06-14
mid_191990,iPhone,iPhone Xs,iOS 13.3.1,home,14875,1,14875,1,2020-06-14
mid_378576,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,8221,1,8221,1,2020-06-14
mid_412165,iPhone,iPhone Xs Max,iOS 13.2.9,trade,6809,1,6809,1,2020-06-14
mid_803497,iPhone,iPhone Xs,iOS 13.2.3,cart,11361,1,11361,1,2020-06-14
mid_618742,Xiaomi,Xiaomi 9,Android 11.0,mine,5351,1,5351,1,2020-06-14
mid_168913,iPhone,iPhone X,iOS 13.3.1,good_list,12313,1,12313,1,2020-06-14
mid_263345,Xiaomi,Xiaomi 10 Pro ,Android 11.0,mine,19014,1,19014,1,2020-06-14
mid_810380,iPhone,iPhone Xs Max,iOS 13.2.9,trade,15049,1,15049,1,2020-06-14
mid_53557,Xiaomi,Xiaomi Mix2 ,Android 10.0,cart,16192,1,16192,1,2020-06-14
mid_425564,iPhone,iPhone 8,iOS 13.3.1,good_detail,35373,2,35373,2,2020-06-14
mid_820668,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,15343,1,15343,1,2020-06-14
mid_886240,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,7435,1,7435,1,2020-06-14
mid_128199,Honor,Honor 20s,Android 11.0,home,10089,1,10089,1,2020-06-14
mid_567149,iPhone,iPhone X,iOS 13.3.1,payment,18727,1,18727,1,2020-06-14
mid_805461,Xiaomi,Xiaomi 9,Android 11.0,search,15254,1,15254,1,2020-06-14
mid_216886,iPhone,iPhone Xs Max,iOS 13.2.9,payment,15057,1,15057,1,2020-06-14
mid_668822,iPhone,iPhone Xs Max,iOS 13.2.3,good_detail,23592,2,23592,2,2020-06-14
mid_845581,iPhone,iPhone X,iOS 13.3.1,cart,7353,1,7353,1,2020-06-14
mid_511558,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,25335,2,25335,2,2020-06-14
mid_913092,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,19775,1,19775,1,2020-06-14
mid_393930,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,17999,2,17999,2,2020-06-14
mid_774526,Huawei,Huawei P30,Android 10.0,good_detail,17212,2,17212,2,2020-06-14
mid_356598,Honor,Honor 20s,Android 10.0,good_detail,28747,2,28747,2,2020-06-14
mid_263345,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,13980,1,13980,1,2020-06-14
mid_292601,iPhone,iPhone Xs Max,iOS 13.3.1,register,2043,1,2043,1,2020-06-14
mid_881029,iPhone,iPhone X,iOS 13.3.1,search,9025,1,9025,1,2020-06-14
mid_668822,iPhone,iPhone Xs Max,iOS 13.2.3,cart,15164,1,15164,1,2020-06-14
mid_322915,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,6194,1,6194,1,2020-06-14
mid_734766,Honor,Honor 20s,Android 11.0,home,18925,1,18925,1,2020-06-14
mid_56429,Huawei,Huawei Mate 30,Android 11.0,trade,10916,1,10916,1,2020-06-14
mid_525006,iPhone,iPhone Xs,iOS 13.3.1,payment,17859,1,17859,1,2020-06-14
mid_174122,vivo,vivo iqoo3,Android 11.0,home,8069,1,8069,1,2020-06-14
mid_948589,iPhone,iPhone 8,iOS 13.2.9,payment,18318,1,18318,1,2020-06-14
mid_512296,iPhone,iPhone X,iOS 13.2.9,search,1710,1,1710,1,2020-06-14
mid_625994,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,23973,2,23973,2,2020-06-14
mid_567781,iPhone,iPhone Xs,iOS 13.3.1,payment,15674,1,15674,1,2020-06-14
mid_677986,iPhone,iPhone X,iOS 13.3.1,good_detail,23667,2,23667,2,2020-06-14
mid_941313,Xiaomi,Xiaomi 9,Android 11.0,cart,10221,1,10221,1,2020-06-14
mid_960931,Xiaomi,Xiaomi 9,Android 11.0,trade,11416,1,11416,1,2020-06-14
mid_286559,Sumsung,Sumsung Galaxy S20,Android 9.0,payment,19559,1,19559,1,2020-06-14
mid_591198,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,19227,1,19227,1,2020-06-14
mid_810380,iPhone,iPhone Xs Max,iOS 13.2.9,orders_unpaid,9167,1,9167,1,2020-06-14
mid_574129,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,6359,1,6359,1,2020-06-14
mid_6116,iPhone,iPhone Xs Max,iOS 13.3.1,home,8762,1,8762,1,2020-06-14
mid_60124,iPhone,iPhone 8,iOS 13.3.1,good_detail,29787,2,29787,2,2020-06-14
mid_257542,iPhone,iPhone 8,iOS 13.3.1,payment,6519,1,6519,1,2020-06-14
mid_606239,iPhone,iPhone 8,iOS 13.3.1,good_detail,20925,2,20925,2,2020-06-14
mid_627113,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,4012,1,4012,1,2020-06-14
mid_703519,iPhone,iPhone Xs Max,iOS 13.3.1,good_detail,24791,2,24791,2,2020-06-14
mid_271244,Xiaomi,Xiaomi Mix2 ,Android 11.0,comment,1376,1,1376,1,2020-06-14
mid_11028,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,27802,2,27802,2,2020-06-14
mid_466033,Xiaomi,Xiaomi Mix2 ,Android 11.0,cart,2740,1,2740,1,2020-06-14
mid_961722,Oneplus,Oneplus 7,Android 11.0,good_detail,22540,2,22540,2,2020-06-14
mid_763219,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,5846,1,5846,1,2020-06-14
mid_227439,Honor,Honor 20s,Android 11.0,good_detail,7150,1,7150,1,2020-06-14
mid_87553,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_list,10685,1,10685,1,2020-06-14
mid_6527,iPhone,iPhone Xs,iOS 13.3.1,trade,6625,1,6625,1,2020-06-14
mid_181797,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,17855,1,17855,1,2020-06-14
mid_948589,iPhone,iPhone 8,iOS 13.2.9,mine,12753,1,12753,1,2020-06-14
mid_295257,Xiaomi,Xiaomi 9,Android 10.0,mine,11469,1,11469,1,2020-06-14
mid_340499,iPhone,iPhone X,iOS 13.2.9,login,11557,1,11557,1,2020-06-14
mid_936689,iPhone,iPhone Xs,iOS 13.2.9,cart,7078,1,7078,1,2020-06-14
mid_850568,Oneplus,Oneplus 7,Android 11.0,trade,3231,1,3231,1,2020-06-14
mid_811399,iPhone,iPhone 8,iOS 13.2.9,good_list,4830,1,4830,1,2020-06-14
mid_27278,iPhone,iPhone X,iOS 13.3.1,home,4861,1,4861,1,2020-06-14
mid_786210,Huawei,Huawei Mate 30,Android 11.0,good_list,9560,1,9560,1,2020-06-14
mid_286559,Sumsung,Sumsung Galaxy S20,Android 9.0,good_list,17993,1,17993,1,2020-06-14
mid_356598,Honor,Honor 20s,Android 10.0,search,17667,1,17667,1,2020-06-14
mid_94075,vivo,vivo iqoo3,Android 10.0,register,17017,1,17017,1,2020-06-14
mid_512296,iPhone,iPhone X,iOS 13.2.9,good_list,12944,1,12944,1,2020-06-14
mid_776507,iPhone,iPhone 8,iOS 13.3.1,cart,1319,1,1319,1,2020-06-14
mid_713384,Redmi,Redmi k30,Android 8.1,payment,6324,1,6324,1,2020-06-14
mid_366705,vivo,vivo iqoo3,Android 11.0,trade,17935,1,17935,1,2020-06-14
mid_691280,Redmi,Redmi k30,Android 11.0,good_detail,17156,2,17156,2,2020-06-14
mid_556385,Xiaomi,Xiaomi 9,Android 11.0,cart,18702,1,18702,1,2020-06-14
mid_23052,iPhone,iPhone X,iOS 13.2.9,payment,2691,1,2691,1,2020-06-14
mid_277858,Xiaomi,Xiaomi 9,Android 11.0,search,1661,1,1661,1,2020-06-14
mid_759465,iPhone,iPhone X,iOS 13.3.1,orders_unpaid,16200,1,16200,1,2020-06-14
mid_15202,iPhone,iPhone 8,iOS 13.2.3,good_detail,14925,1,14925,1,2020-06-14
mid_668822,iPhone,iPhone Xs Max,iOS 13.2.3,home,19496,1,19496,1,2020-06-14
mid_168343,iPhone,iPhone 8,iOS 13.2.9,trade,18459,1,18459,1,2020-06-14
mid_834048,vivo,vivo iqoo3,Android 11.0,home,6182,1,6182,1,2020-06-14
mid_547124,iPhone,iPhone Xs Max,iOS 13.3.1,good_detail,5432,2,5432,2,2020-06-14
mid_782870,iPhone,iPhone Xs Max,iOS 13.3.1,home,19465,1,19465,1,2020-06-14
mid_584431,Xiaomi,Xiaomi 9,Android 11.0,good_list,6403,1,6403,1,2020-06-14
mid_584431,Xiaomi,Xiaomi 9,Android 11.0,cart,4482,1,4482,1,2020-06-14
mid_27278,iPhone,iPhone X,iOS 13.3.1,good_list,18952,1,18952,1,2020-06-14
mid_663869,iPhone,iPhone Xs Max,iOS 13.2.9,good_detail,26205,2,26205,2,2020-06-14
mid_839136,iPhone,iPhone Xs Max,iOS 13.2.9,trade,9169,1,9169,1,2020-06-14
mid_681084,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_list,18814,1,18814,1,2020-06-14
mid_834048,vivo,vivo iqoo3,Android 11.0,good_list,11599,1,11599,1,2020-06-14
mid_286559,Sumsung,Sumsung Galaxy S20,Android 9.0,home,17482,1,17482,1,2020-06-14
mid_755931,iPhone,iPhone Xs,iOS 13.3.1,payment,12995,1,12995,1,2020-06-14
mid_857586,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,18391,1,18391,1,2020-06-14
mid_803497,iPhone,iPhone Xs,iOS 13.2.3,payment,11252,1,11252,1,2020-06-14
mid_947547,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,4027,1,4027,1,2020-06-14
mid_55209,iPhone,iPhone Xs,iOS 12.4.1,home,13451,1,13451,1,2020-06-14
mid_271244,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,10577,1,10577,1,2020-06-14
mid_308385,iPhone,iPhone X,iOS 13.3.1,good_list,19914,1,19914,1,2020-06-14
mid_618742,Xiaomi,Xiaomi 9,Android 11.0,trade,5366,1,5366,1,2020-06-14
mid_739831,iPhone,iPhone Xs,iOS 13.3.1,home,19423,1,19423,1,2020-06-14
mid_412142,Huawei,Huawei P30,Android 11.0,login,2160,1,2160,1,2020-06-14
mid_620745,vivo,vivo iqoo3,Android 10.0,good_detail,24165,2,24165,2,2020-06-14
mid_282399,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_list,18857,1,18857,1,2020-06-14
mid_859073,Xiaomi,Xiaomi 10 Pro ,Android 9.0,orders_unpaid,17691,1,17691,1,2020-06-14
mid_37784,Xiaomi,Xiaomi Mix2 ,Android 11.0,orders_unpaid,9044,1,9044,1,2020-06-14
mid_107961,Xiaomi,Xiaomi Mix2 ,Android 10.0,trade,19388,1,19388,1,2020-06-14
mid_53557,Xiaomi,Xiaomi Mix2 ,Android 10.0,search,1042,1,1042,1,2020-06-14
mid_14568,vivo,vivo iqoo3,Android 11.0,cart,6136,1,6136,1,2020-06-14
mid_493818,Huawei,Huawei Mate 30,Android 11.0,login,11335,1,11335,1,2020-06-14
mid_848372,Huawei,Huawei Mate 30,Android 9.0,home,1096,1,1096,1,2020-06-14
mid_723133,Huawei,Huawei Mate 30,Android 11.0,good_detail,5505,1,5505,1,2020-06-14
mid_834684,iPhone,iPhone X,iOS 13.3.1,trade,17218,1,17218,1,2020-06-14
mid_547535,iPhone,iPhone Xs Max,iOS 13.3.1,good_spec,2969,1,2969,1,2020-06-14
mid_262094,Oneplus,Oneplus 7,Android 11.0,payment,5471,1,5471,1,2020-06-14
mid_166464,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_detail,20980,2,20980,2,2020-06-14
mid_350212,iPhone,iPhone 8,iOS 13.3.1,orders_unpaid,7814,1,7814,1,2020-06-14
mid_179065,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,6988,1,6988,1,2020-06-14
mid_242757,iPhone,iPhone Xs,iOS 13.3.1,good_detail,9601,1,9601,1,2020-06-14
mid_555979,Huawei,Huawei Mate 30,Android 11.0,home,11171,1,11171,1,2020-06-14
mid_556385,Xiaomi,Xiaomi 9,Android 11.0,login,9738,1,9738,1,2020-06-14
mid_222445,Huawei,Huawei P30,Android 11.0,home,18496,1,18496,1,2020-06-14
mid_256454,Xiaomi,Xiaomi 9,Android 11.0,search,4984,1,4984,1,2020-06-14
mid_356598,Honor,Honor 20s,Android 10.0,payment,1105,1,1105,1,2020-06-14
mid_132723,Honor,Honor 20s,Android 10.0,cart,10162,1,10162,1,2020-06-14
mid_632934,Oneplus,Oneplus 7,Android 11.0,good_detail,4857,1,4857,1,2020-06-14
mid_865971,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,18060,1,18060,1,2020-06-14
mid_755931,iPhone,iPhone Xs,iOS 13.3.1,trade,13486,1,13486,1,2020-06-14
mid_725607,Xiaomi,Xiaomi 9,Android 11.0,home,7098,1,7098,1,2020-06-14
mid_227439,Honor,Honor 20s,Android 11.0,good_spec,1075,1,1075,1,2020-06-14
mid_368792,Xiaomi,Xiaomi Mix2 ,Android 11.0,login,19057,1,19057,1,2020-06-14
mid_850292,Xiaomi,Xiaomi 9,Android 10.0,home,10092,1,10092,1,2020-06-14
mid_947547,Xiaomi,Xiaomi 10 Pro ,Android 11.0,mine,8242,1,8242,1,2020-06-14
mid_168913,iPhone,iPhone X,iOS 13.3.1,cart,18701,1,18701,1,2020-06-14
mid_73498,iPhone,iPhone Xs Max,iOS 13.3.1,payment,7978,1,7978,1,2020-06-14
mid_508054,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_list,3895,1,3895,1,2020-06-14
mid_236937,iPhone,iPhone X,iOS 13.3.1,payment,9681,1,9681,1,2020-06-14
mid_981821,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,11907,1,11907,1,2020-06-14
mid_168343,iPhone,iPhone 8,iOS 13.2.9,orders_unpaid,15815,1,15815,1,2020-06-14
mid_166464,Xiaomi,Xiaomi Mix2 ,Android 10.0,login,9900,1,9900,1,2020-06-14
mid_435897,Xiaomi,Xiaomi 9,Android 11.0,trade,3192,1,3192,1,2020-06-14
mid_493818,Huawei,Huawei Mate 30,Android 11.0,good_list,17507,1,17507,1,2020-06-14
mid_297147,Xiaomi,Xiaomi 10 Pro ,Android 11.0,orders_unpaid,12612,1,12612,1,2020-06-14
mid_734766,Honor,Honor 20s,Android 11.0,trade,13515,1,13515,1,2020-06-14
mid_82280,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,17755,1,17755,1,2020-06-14
mid_21352,Redmi,Redmi k30,Android 11.0,home,7443,1,7443,1,2020-06-14
mid_596963,iPhone,iPhone Xs Max,iOS 13.2.3,home,10134,1,10134,1,2020-06-14
mid_412165,iPhone,iPhone Xs Max,iOS 13.2.9,home,13037,1,13037,1,2020-06-14
mid_215460,Sumsung,Sumsung Galaxy S20,Android 11.0,home,17227,1,17227,1,2020-06-14
mid_813318,iPhone,iPhone Xs,iOS 13.3.1,trade,12096,1,12096,1,2020-06-14
mid_86511,Huawei,Huawei Mate 30,Android 11.0,cart,19352,1,19352,1,2020-06-14
mid_128199,Honor,Honor 20s,Android 11.0,login,4841,1,4841,1,2020-06-14
mid_440417,iPhone,iPhone Xs,iOS 13.3.1,good_detail,8362,1,8362,1,2020-06-14
mid_271244,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_spec,12984,1,12984,1,2020-06-14
mid_120670,iPhone,iPhone X,iOS 13.2.9,payment,10356,1,10356,1,2020-06-14
mid_757411,iPhone,iPhone Xs,iOS 13.3.1,good_list,5142,1,5142,1,2020-06-14
mid_835022,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,22255,2,22255,2,2020-06-14
mid_429285,Huawei,Huawei P30,Android 10.0,good_spec,8876,1,8876,1,2020-06-14
mid_900480,iPhone,iPhone X,iOS 13.3.1,trade,8145,1,8145,1,2020-06-14
mid_277858,Xiaomi,Xiaomi 9,Android 11.0,register,8057,1,8057,1,2020-06-14
mid_305100,vivo,vivo iqoo3,Android 9.0,good_detail,20200,2,20200,2,2020-06-14
mid_643897,iPhone,iPhone 8,iOS 13.3.1,good_spec,11479,1,11479,1,2020-06-14
mid_199586,Xiaomi,Xiaomi 9,Android 11.0,good_detail,21482,2,21482,2,2020-06-14
mid_739831,iPhone,iPhone Xs,iOS 13.3.1,login,8346,1,8346,1,2020-06-14
mid_388995,Xiaomi,Xiaomi 10 Pro ,Android 10.0,payment,13688,1,13688,1,2020-06-14
mid_14568,vivo,vivo iqoo3,Android 11.0,good_detail,9853,2,9853,2,2020-06-14
mid_305100,vivo,vivo iqoo3,Android 9.0,good_list,17608,1,17608,1,2020-06-14
mid_38556,Xiaomi,Xiaomi 9,Android 10.0,cart,8416,1,8416,1,2020-06-14
mid_725607,Xiaomi,Xiaomi 9,Android 11.0,payment,12737,1,12737,1,2020-06-14
mid_138575,Xiaomi,Xiaomi 10 Pro ,Android 11.0,orders_unpaid,3522,1,3522,1,2020-06-14
mid_253895,vivo,vivo iqoo3,Android 10.0,home,7979,1,7979,1,2020-06-14
mid_668822,iPhone,iPhone Xs Max,iOS 13.2.3,search,17047,1,17047,1,2020-06-14
mid_511868,Redmi,Redmi k30,Android 11.0,payment,8986,1,8986,1,2020-06-14
mid_527572,iPhone,iPhone 8,iOS 13.2.3,login,7171,1,7171,1,2020-06-14
mid_216886,iPhone,iPhone Xs Max,iOS 13.2.9,trade,8595,1,8595,1,2020-06-14
mid_253895,vivo,vivo iqoo3,Android 10.0,payment,6850,1,6850,1,2020-06-14
mid_668822,iPhone,iPhone Xs Max,iOS 13.2.3,login,18496,1,18496,1,2020-06-14
mid_132723,Honor,Honor 20s,Android 10.0,payment,12446,1,12446,1,2020-06-14
mid_27278,iPhone,iPhone X,iOS 13.3.1,good_detail,11049,1,11049,1,2020-06-14
mid_81367,Xiaomi,Xiaomi Mix2 ,Android 8.1,good_detail,8464,2,8464,2,2020-06-14
mid_265440,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,3910,1,3910,1,2020-06-14
mid_404809,Oneplus,Oneplus 7,Android 11.0,cart,15806,1,15806,1,2020-06-14
mid_685366,Xiaomi,Xiaomi Mix2 ,Android 11.0,login,15404,1,15404,1,2020-06-14
mid_432871,iPhone,iPhone Xs Max,iOS 13.2.9,cart,5281,1,5281,1,2020-06-14
mid_947547,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,10243,1,10243,1,2020-06-14
mid_278655,iPhone,iPhone Xs Max,iOS 13.2.3,good_spec,19084,1,19084,1,2020-06-14
mid_53557,Xiaomi,Xiaomi Mix2 ,Android 10.0,home,11505,1,11505,1,2020-06-14
mid_119039,iPhone,iPhone Xs,iOS 13.2.9,trade,4292,1,4292,1,2020-06-14
mid_412165,iPhone,iPhone Xs Max,iOS 13.2.9,payment,1461,1,1461,1,2020-06-14
mid_6625,iPhone,iPhone 8,iOS 13.3.1,login,19683,1,19683,1,2020-06-14
mid_385711,Sumsung,Sumsung Galaxy S20,Android 11.0,login,12460,1,12460,1,2020-06-14
mid_575214,vivo,vivo iqoo3,Android 9.0,good_list,12603,1,12603,1,2020-06-14
mid_236937,iPhone,iPhone X,iOS 13.3.1,good_detail,24057,2,24057,2,2020-06-14
mid_668822,iPhone,iPhone Xs Max,iOS 13.2.3,trade,11955,1,11955,1,2020-06-14
mid_936689,iPhone,iPhone Xs,iOS 13.2.9,home,4750,1,4750,1,2020-06-14
mid_60124,iPhone,iPhone 8,iOS 13.3.1,register,8717,1,8717,1,2020-06-14
mid_170023,Oneplus,Oneplus 7,Android 11.0,good_detail,29048,2,29048,2,2020-06-14
mid_774526,Huawei,Huawei P30,Android 10.0,good_list,13348,1,13348,1,2020-06-14
mid_286559,Sumsung,Sumsung Galaxy S20,Android 9.0,trade,14901,1,14901,1,2020-06-14
mid_841336,iPhone,iPhone Xs Max,iOS 13.3.1,trade,1712,1,1712,1,2020-06-14
mid_187696,Huawei,Huawei P30,Android 11.0,search,5601,1,5601,1,2020-06-14
mid_512296,iPhone,iPhone X,iOS 13.2.9,cart,6928,1,6928,1,2020-06-14
