user_id,sku_id,sku_name,category1_id,category1_name,category2_id,category2_name,category3_id,category3_name,tm_id,tm_name,order_count_7d,order_num_7d,order_original_amount_7d,activity_reduce_amount_7d,coupon_reduce_amount_7d,order_total_amount_7d,order_count_30d,order_num_30d,order_original_amount_30d,activity_reduce_amount_30d,coupon_reduce_amount_30d,order_total_amount_30d,dt
2031,3,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 透明版 游戏手机,2,手机,13,手机通讯,61,手机,1,三星,1,3,17997.00,0.00,0.00,17997.00,1,3,17997.00,0.00,0.00,17997.00,2020-06-14
860,7,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 明月灰 游戏智能手机 小米 红米,2,手机,13,手机通讯,61,手机,1,三星,1,2,2598.00,0.00,0.00,2598.00,1,2,2598.00,0.00,0.00,2598.00,2020-06-14
1236,30,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M02干玫瑰,8,个护化妆,54,香水彩妆,477,唇部,9,CAREMiLLE,1,2,138.00,14.00,0.00,124.00,1,2,138.00,14.00,0.00,124.00,2020-06-14
410,14,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB冰霜银全网通5G手机,2,手机,13,手机通讯,61,手机,3,华为,1,5,20940.00,0.00,0.00,20940.00,1,5,20940.00,0.00,0.00,20940.00,2020-06-14
2192,25,金沙河面条 银丝挂面900g*3包 爽滑 细面条 龙须面 速食面,14,食品饮料、保健食品,82,粮油调味,803,米面杂粮,7,金沙河,1,1,23.00,0.00,0.00,23.00,1,1,23.00,0.00,0.00,23.00,2020-06-14
1206,27,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z02少女红 活力青春 璀璨金钻哑光唇膏 ,8,个护化妆,54,香水彩妆,477,唇部,8,索芙特,1,3,387.00,39.00,0.00,348.00,1,3,387.00,39.00,0.00,348.00,2020-06-14
1109,2,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 12GB+256GB 陶瓷黑 游戏手机,2,手机,13,手机通讯,61,手机,1,三星,1,1,6999.00,0.00,0.00,6999.00,1,1,6999.00,0.00,0.00,6999.00,2020-06-14
491,1,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 陶瓷黑 游戏手机,2,手机,13,手机通讯,61,手机,1,三星,1,3,17997.00,0.00,0.00,17997.00,1,3,17997.00,0.00,0.00,17997.00,2020-06-14
517,27,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z02少女红 活力青春 璀璨金钻哑光唇膏 ,8,个护化妆,54,香水彩妆,477,唇部,8,索芙特,1,3,387.00,77.00,0.00,310.00,1,3,387.00,77.00,0.00,310.00,2020-06-14
1757,9,Apple iPhone 12 (A2404) 64GB 红色 支持移动联通电信5G 双卡双待手机,2,手机,13,手机通讯,61,手机,2,苹果,1,1,8197.00,369.91,0.00,7827.09,1,1,8197.00,369.91,0.00,7827.09,2020-06-14
97,35,华为智慧屏V65i 65英寸 HEGE-560B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 4GB+32GB 星际黑,3,家用电器,16,大 家 电,86,平板电视,3,华为,1,3,16497.00,0.00,0.00,16497.00,1,3,16497.00,0.00,0.00,16497.00,2020-06-14
52,27,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z02少女红 活力青春 璀璨金钻哑光唇膏 ,8,个护化妆,54,香水彩妆,477,唇部,8,索芙特,6,18,2322.00,234.00,99.90,1988.10,6,18,2322.00,234.00,99.90,1988.10,2020-06-14
95,2,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 12GB+256GB 陶瓷黑 游戏手机,2,手机,13,手机通讯,61,手机,1,三星,1,3,20997.00,0.00,0.00,20997.00,1,3,20997.00,0.00,0.00,20997.00,2020-06-14
810,11,Apple iPhone 12 (A2404) 64GB 白色 支持移动联通电信5G 双卡双待手机,2,手机,13,手机通讯,61,手机,2,苹果,2,6,49182.00,2400.00,0.00,46782.00,2,6,49182.00,2400.00,0.00,46782.00,2020-06-14
376,1,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 陶瓷黑 游戏手机,2,手机,13,手机通讯,61,手机,1,三星,1,2,11998.00,0.00,0.00,11998.00,1,2,11998.00,0.00,0.00,11998.00,2020-06-14
555,30,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M02干玫瑰,8,个护化妆,54,香水彩妆,477,唇部,9,CAREMiLLE,2,2,138.00,0.00,0.00,138.00,2,2,138.00,0.00,0.00,138.00,2020-06-14
662,14,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB冰霜银全网通5G手机,2,手机,13,手机通讯,61,手机,3,华为,1,1,4188.00,0.00,0.00,4188.00,1,1,4188.00,0.00,0.00,4188.00,2020-06-14
584,28,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z03女王红 性感冷艳 璀璨金钻哑光唇膏 ,8,个护化妆,54,香水彩妆,477,唇部,8,索芙特,1,2,258.00,26.00,0.00,232.00,1,2,258.00,26.00,0.00,232.00,2020-06-14
111,20,小米电视E65X 65英寸 全面屏 4K超高清HDR 蓝牙遥控内置小爱 2+8GB AI人工智能液晶网络平板电视 L65M5-EA,3,家用电器,16,大 家 电,86,平板电视,5,小米,1,3,8697.00,0.00,0.00,8697.00,1,3,8697.00,0.00,0.00,8697.00,2020-06-14
1271,11,Apple iPhone 12 (A2404) 64GB 白色 支持移动联通电信5G 双卡双待手机,2,手机,13,手机通讯,61,手机,2,苹果,2,4,32788.00,1131.02,0.00,31656.98,2,4,32788.00,1131.02,0.00,31656.98,2020-06-14
1301,19,TCL 85Q6 85英寸 巨幕私人影院电视 4K超高清 AI智慧屏 全景全面屏 MEMC运动防抖 2+16GB 液晶平板电视机,3,家用电器,16,大 家 电,86,平板电视,4,TCL,1,3,35997.00,0.00,0.00,35997.00,1,3,35997.00,0.00,0.00,35997.00,2020-06-14
2612,8,Apple iPhone 12 (A2404) 64GB 黑色 支持移动联通电信5G 双卡双待手机,2,手机,13,手机通讯,61,手机,2,苹果,1,3,24591.00,500.00,0.00,24091.00,1,3,24591.00,500.00,0.00,24091.00,2020-06-14
1529,2,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 12GB+256GB 陶瓷黑 游戏手机,2,手机,13,手机通讯,61,手机,1,三星,1,1,6999.00,0.00,0.00,6999.00,1,1,6999.00,0.00,0.00,6999.00,2020-06-14
291,24,金沙河面条 原味银丝挂面 龙须面 方便速食拉面 清汤面 900g,14,食品饮料、保健食品,82,粮油调味,803,米面杂粮,7,金沙河,1,2,22.00,0.00,0.00,22.00,1,2,22.00,0.00,0.00,22.00,2020-06-14
50,34,华为智慧屏V55i-J 55英寸 HEGE-550B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 银钻灰 京品家电,3,家用电器,16,大 家 电,86,平板电视,3,华为,1,2,7854.00,0.00,0.00,7854.00,1,2,7854.00,0.00,0.00,7854.00,2020-06-14
653,33,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 粉邂逅淡香水35ml,8,个护化妆,54,香水彩妆,473,香水,11,香奈儿,1,2,976.00,0.00,0.00,976.00,1,2,976.00,0.00,0.00,976.00,2020-06-14
1660,32,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 5号淡香水35ml,8,个护化妆,54,香水彩妆,473,香水,11,香奈儿,1,2,600.00,0.00,0.00,600.00,1,2,600.00,0.00,0.00,600.00,2020-06-14
1434,3,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 透明版 游戏手机,2,手机,13,手机通讯,61,手机,1,三星,1,3,17997.00,0.00,0.00,17997.00,1,3,17997.00,0.00,0.00,17997.00,2020-06-14
22,6,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 冰雾白 游戏智能手机 小米 红米,2,手机,13,手机通讯,61,手机,1,三星,2,2,2598.00,0.00,0.00,2598.00,2,2,2598.00,0.00,0.00,2598.00,2020-06-14
1757,12,Apple iPhone 12 (A2404) 128GB 黑色 支持移动联通电信5G 双卡双待手机,2,手机,13,手机通讯,61,手机,2,苹果,2,4,36788.00,1660.18,0.00,35127.82,2,4,36788.00,1660.18,0.00,35127.82,2020-06-14
1504,5,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 明月灰 游戏智能手机 小米 红米,2,手机,13,手机通讯,61,手机,1,三星,1,2,1998.00,0.00,0.00,1998.00,1,2,1998.00,0.00,0.00,1998.00,2020-06-14
1658,11,Apple iPhone 12 (A2404) 64GB 白色 支持移动联通电信5G 双卡双待手机,2,手机,13,手机通讯,61,手机,2,苹果,2,6,49182.00,2400.00,0.00,46782.00,2,6,49182.00,2400.00,0.00,46782.00,2020-06-14
774,23,十月稻田 辽河长粒香 东北大米 5kg,14,食品饮料、保健食品,82,粮油调味,803,米面杂粮,6,长粒香,1,2,80.00,0.00,0.00,80.00,1,2,80.00,0.00,0.00,80.00,2020-06-14
976,13,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB亮黑色全网通5G手机,2,手机,13,手机通讯,61,手机,3,华为,1,3,12564.00,303.71,0.00,12260.29,1,3,12564.00,303.71,0.00,12260.29,2020-06-14
362,3,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 透明版 游戏手机,2,手机,13,手机通讯,61,手机,1,三星,1,3,17997.00,0.00,0.00,17997.00,1,3,17997.00,0.00,0.00,17997.00,2020-06-14
13,14,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB冰霜银全网通5G手机,2,手机,13,手机通讯,61,手机,3,华为,1,1,4188.00,0.00,0.00,4188.00,1,1,4188.00,0.00,0.00,4188.00,2020-06-14
2220,8,Apple iPhone 12 (A2404) 64GB 黑色 支持移动联通电信5G 双卡双待手机,2,手机,13,手机通讯,61,手机,2,苹果,1,3,24591.00,500.00,0.00,24091.00,1,3,24591.00,500.00,0.00,24091.00,2020-06-14
865,26,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,8,个护化妆,54,香水彩妆,477,唇部,8,索芙特,1,1,129.00,0.00,0.00,129.00,1,1,129.00,0.00,0.00,129.00,2020-06-14
2239,9,Apple iPhone 12 (A2404) 64GB 红色 支持移动联通电信5G 双卡双待手机,2,手机,13,手机通讯,61,手机,2,苹果,1,2,16394.00,500.00,0.00,15894.00,1,2,16394.00,500.00,0.00,15894.00,2020-06-14
9,27,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z02少女红 活力青春 璀璨金钻哑光唇膏 ,8,个护化妆,54,香水彩妆,477,唇部,8,索芙特,10,10,1290.00,0.00,130.00,1160.00,10,10,1290.00,0.00,130.00,1160.00,2020-06-14
1041,21,小米电视4A 70英寸 4K超高清 HDR 二级能效 2GB+16GB L70M5-4A 内置小爱 智能网络液晶平板教育电视,3,家用电器,16,大 家 电,86,平板电视,5,小米,1,3,9897.00,0.00,0.00,9897.00,1,3,9897.00,0.00,0.00,9897.00,2020-06-14
564,9,Apple iPhone 12 (A2404) 64GB 红色 支持移动联通电信5G 双卡双待手机,2,手机,13,手机通讯,61,手机,2,苹果,1,3,24591.00,300.00,0.00,24291.00,1,3,24591.00,300.00,0.00,24291.00,2020-06-14
341,27,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z02少女红 活力青春 璀璨金钻哑光唇膏 ,8,个护化妆,54,香水彩妆,477,唇部,8,索芙特,1,3,387.00,77.00,0.00,310.00,1,3,387.00,77.00,0.00,310.00,2020-06-14
570,33,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 粉邂逅淡香水35ml,8,个护化妆,54,香水彩妆,473,香水,11,香奈儿,1,1,488.00,0.00,0.00,488.00,1,1,488.00,0.00,0.00,488.00,2020-06-14
1214,18,TCL 75Q10 75英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,3,家用电器,16,大 家 电,86,平板电视,4,TCL,1,3,27597.00,0.00,0.00,27597.00,1,3,27597.00,0.00,0.00,27597.00,2020-06-14
761,18,TCL 75Q10 75英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,3,家用电器,16,大 家 电,86,平板电视,4,TCL,1,2,18398.00,0.00,0.00,18398.00,1,2,18398.00,0.00,0.00,18398.00,2020-06-14
166,12,Apple iPhone 12 (A2404) 128GB 黑色 支持移动联通电信5G 双卡双待手机,2,手机,13,手机通讯,61,手机,2,苹果,2,6,55182.00,2400.00,0.00,52782.00,2,6,55182.00,2400.00,0.00,52782.00,2020-06-14
242,10,Apple iPhone 12 (A2404) 64GB 蓝色 支持移动联通电信5G 双卡双待手机,2,手机,13,手机通讯,61,手机,2,苹果,1,1,8197.00,200.00,0.00,7997.00,1,1,8197.00,200.00,0.00,7997.00,2020-06-14
753,34,华为智慧屏V55i-J 55英寸 HEGE-550B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 银钻灰 京品家电,3,家用电器,16,大 家 电,86,平板电视,3,华为,1,3,11781.00,0.00,0.00,11781.00,1,3,11781.00,0.00,0.00,11781.00,2020-06-14
2517,29,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,8,个护化妆,54,香水彩妆,477,唇部,9,CAREMiLLE,1,3,207.00,21.00,0.00,186.00,1,3,207.00,21.00,0.00,186.00,2020-06-14
1335,31,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M03赤茶,8,个护化妆,54,香水彩妆,477,唇部,9,CAREMiLLE,1,3,207.00,21.00,0.00,186.00,1,3,207.00,21.00,0.00,186.00,2020-06-14
1029,9,Apple iPhone 12 (A2404) 64GB 红色 支持移动联通电信5G 双卡双待手机,2,手机,13,手机通讯,61,手机,2,苹果,1,2,16394.00,500.00,0.00,15894.00,1,2,16394.00,500.00,0.00,15894.00,2020-06-14
16,20,小米电视E65X 65英寸 全面屏 4K超高清HDR 蓝牙遥控内置小爱 2+8GB AI人工智能液晶网络平板电视 L65M5-EA,3,家用电器,16,大 家 电,86,平板电视,5,小米,3,6,17394.00,0.00,0.00,17394.00,3,6,17394.00,0.00,0.00,17394.00,2020-06-14
2099,35,华为智慧屏V65i 65英寸 HEGE-560B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 4GB+32GB 星际黑,3,家用电器,16,大 家 电,86,平板电视,3,华为,1,1,5499.00,0.00,0.00,5499.00,1,1,5499.00,0.00,0.00,5499.00,2020-06-14
1335,12,Apple iPhone 12 (A2404) 128GB 黑色 支持移动联通电信5G 双卡双待手机,2,手机,13,手机通讯,61,手机,2,苹果,2,6,55182.00,2400.00,0.00,52782.00,2,6,55182.00,2400.00,0.00,52782.00,2020-06-14
98,2,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 12GB+256GB 陶瓷黑 游戏手机,2,手机,13,手机通讯,61,手机,1,三星,1,1,6999.00,0.00,0.00,6999.00,1,1,6999.00,0.00,0.00,6999.00,2020-06-14
1379,21,小米电视4A 70英寸 4K超高清 HDR 二级能效 2GB+16GB L70M5-4A 内置小爱 智能网络液晶平板教育电视,3,家用电器,16,大 家 电,86,平板电视,5,小米,1,3,9897.00,0.00,0.00,9897.00,1,3,9897.00,0.00,0.00,9897.00,2020-06-14
491,5,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 明月灰 游戏智能手机 小米 红米,2,手机,13,手机通讯,61,手机,1,三星,2,4,3996.00,0.00,0.00,3996.00,2,4,3996.00,0.00,0.00,3996.00,2020-06-14
1461,11,Apple iPhone 12 (A2404) 64GB 白色 支持移动联通电信5G 双卡双待手机,2,手机,13,手机通讯,61,手机,2,苹果,1,1,8197.00,125.00,0.00,8072.00,1,1,8197.00,125.00,0.00,8072.00,2020-06-14
469,24,金沙河面条 原味银丝挂面 龙须面 方便速食拉面 清汤面 900g,14,食品饮料、保健食品,82,粮油调味,803,米面杂粮,7,金沙河,1,3,33.00,0.00,0.00,33.00,1,3,33.00,0.00,0.00,33.00,2020-06-14
1116,17,TCL 65Q10 65英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,3,家用电器,16,大 家 电,86,平板电视,4,TCL,1,2,13398.00,0.00,0.00,13398.00,1,2,13398.00,0.00,0.00,13398.00,2020-06-14
424,20,小米电视E65X 65英寸 全面屏 4K超高清HDR 蓝牙遥控内置小爱 2+8GB AI人工智能液晶网络平板电视 L65M5-EA,3,家用电器,16,大 家 电,86,平板电视,5,小米,1,1,2899.00,0.00,0.00,2899.00,1,1,2899.00,0.00,0.00,2899.00,2020-06-14
1475,33,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 粉邂逅淡香水35ml,8,个护化妆,54,香水彩妆,473,香水,11,香奈儿,1,3,1464.00,0.00,0.00,1464.00,1,3,1464.00,0.00,0.00,1464.00,2020-06-14
706,22,十月稻田 长粒香大米 东北大米 东北香米 5kg,14,食品饮料、保健食品,82,粮油调味,803,米面杂粮,6,长粒香,1,3,117.00,0.00,0.00,117.00,1,3,117.00,0.00,0.00,117.00,2020-06-14
2499,2,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 12GB+256GB 陶瓷黑 游戏手机,2,手机,13,手机通讯,61,手机,1,三星,1,1,6999.00,0.00,0.00,6999.00,1,1,6999.00,0.00,0.00,6999.00,2020-06-14
426,1,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 陶瓷黑 游戏手机,2,手机,13,手机通讯,61,手机,1,三星,1,1,5999.00,0.00,0.00,5999.00,1,1,5999.00,0.00,0.00,5999.00,2020-06-14
777,31,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M03赤茶,8,个护化妆,54,香水彩妆,477,唇部,9,CAREMiLLE,1,3,207.00,21.00,0.00,186.00,1,3,207.00,21.00,0.00,186.00,2020-06-14
517,5,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 明月灰 游戏智能手机 小米 红米,2,手机,13,手机通讯,61,手机,1,三星,1,4,3996.00,0.00,0.00,3996.00,1,4,3996.00,0.00,0.00,3996.00,2020-06-14
343,1,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 陶瓷黑 游戏手机,2,手机,13,手机通讯,61,手机,1,三星,1,3,17997.00,0.00,0.00,17997.00,1,3,17997.00,0.00,0.00,17997.00,2020-06-14
555,9,Apple iPhone 12 (A2404) 64GB 红色 支持移动联通电信5G 双卡双待手机,2,手机,13,手机通讯,61,手机,2,苹果,2,4,32788.00,833.33,0.00,31954.67,2,4,32788.00,833.33,0.00,31954.67,2020-06-14
101,11,Apple iPhone 12 (A2404) 64GB 白色 支持移动联通电信5G 双卡双待手机,2,手机,13,手机通讯,61,手机,2,苹果,2,4,32788.00,2400.00,0.00,30388.00,2,4,32788.00,2400.00,0.00,30388.00,2020-06-14
167,32,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 5号淡香水35ml,8,个护化妆,54,香水彩妆,473,香水,11,香奈儿,1,3,900.00,0.00,0.00,900.00,1,3,900.00,0.00,0.00,900.00,2020-06-14
56,1,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 陶瓷黑 游戏手机,2,手机,13,手机通讯,61,手机,1,三星,1,1,5999.00,0.00,0.00,5999.00,1,1,5999.00,0.00,0.00,5999.00,2020-06-14
2191,32,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 5号淡香水35ml,8,个护化妆,54,香水彩妆,473,香水,11,香奈儿,1,1,300.00,0.00,0.00,300.00,1,1,300.00,0.00,0.00,300.00,2020-06-14
1457,4,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 冰雾白 游戏智能手机 小米 红米,2,手机,13,手机通讯,61,手机,1,三星,1,2,1998.00,0.00,0.00,1998.00,1,2,1998.00,0.00,0.00,1998.00,2020-06-14
1482,30,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M02干玫瑰,8,个护化妆,54,香水彩妆,477,唇部,9,CAREMiLLE,1,3,207.00,41.00,0.00,166.00,1,3,207.00,41.00,0.00,166.00,2020-06-14
166,17,TCL 65Q10 65英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,3,家用电器,16,大 家 电,86,平板电视,4,TCL,1,2,13398.00,0.00,0.00,13398.00,1,2,13398.00,0.00,0.00,13398.00,2020-06-14
2803,35,华为智慧屏V65i 65英寸 HEGE-560B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 4GB+32GB 星际黑,3,家用电器,16,大 家 电,86,平板电视,3,华为,1,3,16497.00,0.00,0.00,16497.00,1,3,16497.00,0.00,0.00,16497.00,2020-06-14
352,2,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 12GB+256GB 陶瓷黑 游戏手机,2,手机,13,手机通讯,61,手机,1,三星,1,1,6999.00,0.00,0.00,6999.00,1,1,6999.00,0.00,0.00,6999.00,2020-06-14
1596,26,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,8,个护化妆,54,香水彩妆,477,唇部,8,索芙特,1,1,129.00,13.00,0.00,116.00,1,1,129.00,13.00,0.00,116.00,2020-06-14
274,7,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 明月灰 游戏智能手机 小米 红米,2,手机,13,手机通讯,61,手机,1,三星,1,2,2598.00,0.00,0.00,2598.00,1,2,2598.00,0.00,0.00,2598.00,2020-06-14
2267,20,小米电视E65X 65英寸 全面屏 4K超高清HDR 蓝牙遥控内置小爱 2+8GB AI人工智能液晶网络平板电视 L65M5-EA,3,家用电器,16,大 家 电,86,平板电视,5,小米,1,4,11596.00,0.00,0.00,11596.00,1,4,11596.00,0.00,0.00,11596.00,2020-06-14
784,13,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB亮黑色全网通5G手机,2,手机,13,手机通讯,61,手机,3,华为,1,2,8376.00,0.00,0.00,8376.00,1,2,8376.00,0.00,0.00,8376.00,2020-06-14
401,12,Apple iPhone 12 (A2404) 128GB 黑色 支持移动联通电信5G 双卡双待手机,2,手机,13,手机通讯,61,手机,2,苹果,1,1,9197.00,200.00,0.00,8997.00,1,1,9197.00,200.00,0.00,8997.00,2020-06-14
1126,20,小米电视E65X 65英寸 全面屏 4K超高清HDR 蓝牙遥控内置小爱 2+8GB AI人工智能液晶网络平板电视 L65M5-EA,3,家用电器,16,大 家 电,86,平板电视,5,小米,1,3,8697.00,0.00,0.00,8697.00,1,3,8697.00,0.00,0.00,8697.00,2020-06-14
166,35,华为智慧屏V65i 65英寸 HEGE-560B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 4GB+32GB 星际黑,3,家用电器,16,大 家 电,86,平板电视,3,华为,1,3,16497.00,0.00,0.00,16497.00,1,3,16497.00,0.00,0.00,16497.00,2020-06-14
2191,18,TCL 75Q10 75英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,3,家用电器,16,大 家 电,86,平板电视,4,TCL,1,1,9199.00,0.00,0.00,9199.00,1,1,9199.00,0.00,0.00,9199.00,2020-06-14
451,33,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 粉邂逅淡香水35ml,8,个护化妆,54,香水彩妆,473,香水,11,香奈儿,1,2,976.00,0.00,0.00,976.00,1,2,976.00,0.00,0.00,976.00,2020-06-14
233,7,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 明月灰 游戏智能手机 小米 红米,2,手机,13,手机通讯,61,手机,1,三星,1,3,3897.00,0.00,0.00,3897.00,1,3,3897.00,0.00,0.00,3897.00,2020-06-14
1031,35,华为智慧屏V65i 65英寸 HEGE-560B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 4GB+32GB 星际黑,3,家用电器,16,大 家 电,86,平板电视,3,华为,1,3,16497.00,0.00,0.00,16497.00,1,3,16497.00,0.00,0.00,16497.00,2020-06-14
21,26,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,8,个护化妆,54,香水彩妆,477,唇部,8,索芙特,2,4,516.00,104.00,55.48,356.52,2,4,516.00,104.00,55.48,356.52,2020-06-14
1001,29,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,8,个护化妆,54,香水彩妆,477,唇部,9,CAREMiLLE,1,2,138.00,28.00,0.00,110.00,1,2,138.00,28.00,0.00,110.00,2020-06-14
1997,20,小米电视E65X 65英寸 全面屏 4K超高清HDR 蓝牙遥控内置小爱 2+8GB AI人工智能液晶网络平板电视 L65M5-EA,3,家用电器,16,大 家 电,86,平板电视,5,小米,1,2,5798.00,0.00,0.00,5798.00,1,2,5798.00,0.00,0.00,5798.00,2020-06-14
1445,25,金沙河面条 银丝挂面900g*3包 爽滑 细面条 龙须面 速食面,14,食品饮料、保健食品,82,粮油调味,803,米面杂粮,7,金沙河,1,1,23.00,0.00,0.00,23.00,1,1,23.00,0.00,0.00,23.00,2020-06-14
352,16,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB亮黑色全网通5G手机,2,手机,13,手机通讯,61,手机,3,华为,1,3,13464.00,0.00,0.00,13464.00,1,3,13464.00,0.00,0.00,13464.00,2020-06-14
2216,31,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M03赤茶,8,个护化妆,54,香水彩妆,477,唇部,9,CAREMiLLE,1,3,207.00,41.00,0.00,166.00,1,3,207.00,41.00,0.00,166.00,2020-06-14
2105,16,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB亮黑色全网通5G手机,2,手机,13,手机通讯,61,手机,3,华为,1,3,13464.00,0.00,0.00,13464.00,1,3,13464.00,0.00,0.00,13464.00,2020-06-14
