id,order_id,user_id,sku_id,province_id,activity_id,activity_rule_id,coupon_id,payment_type_code,payment_type_name,date_id,callback_time,source_id,source_type_code,source_type_name,sku_num,split_original_amount,split_activity_amount,split_coupon_amount,split_payment_amount,dt
20483,7181,1522,11,8,2,3,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
20483,7181,1522,11,8,2,3,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
20483,7181,1522,11,8,2,3,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
20484,7181,1522,6,8,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,2598.00,,,2598.00,2020-06-14
20484,7181,1522,6,8,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,2598.00,,,2598.00,2020-06-14
20485,7181,1522,21,8,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,6598.00,,,6598.00,2020-06-14
20485,7181,1522,21,8,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,6598.00,,,6598.00,2020-06-14
20486,7181,1522,34,8,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,7854.00,,,7854.00,2020-06-14
20486,7181,1522,34,8,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,7854.00,,,7854.00,2020-06-14
20487,7182,1589,28,32,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,387.00,39.00,,348.00,2020-06-14
20487,7182,1589,28,32,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,387.00,39.00,,348.00,2020-06-14
20487,7182,1589,28,32,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,387.00,39.00,,348.00,2020-06-14
20487,7182,1589,28,32,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,387.00,39.00,,348.00,2020-06-14
20488,7183,1625,23,3,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,120.00,,,120.00,2020-06-14
20488,7183,1625,23,3,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,120.00,,,120.00,2020-06-14
20489,7183,1625,32,3,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,43,2402,商品推广,2,600.00,,,600.00,2020-06-14
20489,7183,1625,32,3,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,43,2402,商品推广,2,600.00,,,600.00,2020-06-14
20490,7183,1625,24,3,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,11.00,,,11.00,2020-06-14
20490,7183,1625,24,3,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,11.00,,,11.00,2020-06-14
20491,7183,1625,27,3,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,129.00,,,129.00,2020-06-14
20491,7183,1625,27,3,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,129.00,,,129.00,2020-06-14
20492,7183,1625,28,3,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,129.00,,,129.00,2020-06-14
20492,7183,1625,28,3,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,129.00,,,129.00,2020-06-14
20501,7188,2057,33,10,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,488.00,,,488.00,2020-06-14
20501,7188,2057,33,10,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,488.00,,,488.00,2020-06-14
20502,7189,2066,23,30,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,25,2402,商品推广,3,120.00,,,120.00,2020-06-14
20502,7189,2066,23,30,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,25,2402,商品推广,3,120.00,,,120.00,2020-06-14
20503,7190,2111,34,18,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,11781.00,,,11781.00,2020-06-14
20503,7190,2111,34,18,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,11781.00,,,11781.00,2020-06-14
20504,7190,2111,35,18,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,10998.00,,,10998.00,2020-06-14
20504,7190,2111,35,18,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,10998.00,,,10998.00,2020-06-14
20505,7190,2111,25,18,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,69.00,,,69.00,2020-06-14
20505,7190,2111,25,18,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,69.00,,,69.00,2020-06-14
20506,7190,2111,23,18,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,80.00,,,80.00,2020-06-14
20506,7190,2111,23,18,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,80.00,,,80.00,2020-06-14
20507,7190,2111,1,18,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,17997.00,,,17997.00,2020-06-14
20507,7190,2111,1,18,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,17997.00,,,17997.00,2020-06-14
20508,7191,2116,22,6,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,78.00,,,78.00,2020-06-14
20508,7191,2116,22,6,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,78.00,,,78.00,2020-06-14
20509,7191,2116,8,6,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,500.00,,24091.00,2020-06-14
20509,7191,2116,8,6,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,500.00,,24091.00,2020-06-14
20509,7191,2116,8,6,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,500.00,,24091.00,2020-06-14
20509,7191,2116,8,6,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,500.00,,24091.00,2020-06-14
20510,7191,2116,24,6,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,35,2402,商品推广,1,11.00,,,11.00,2020-06-14
20510,7191,2116,24,6,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,35,2402,商品推广,1,11.00,,,11.00,2020-06-14
20511,7191,2116,34,6,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,63,2402,商品推广,2,7854.00,,,7854.00,2020-06-14
20511,7191,2116,34,6,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,63,2402,商品推广,2,7854.00,,,7854.00,2020-06-14
20514,7193,2138,32,24,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,900.00,,,900.00,2020-06-14
20514,7193,2138,32,24,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,900.00,,,900.00,2020-06-14
20515,7193,2138,11,24,1,2,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,1200.00,,23391.00,2020-06-14
20515,7193,2138,11,24,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,1200.00,,23391.00,2020-06-14
20515,7193,2138,11,24,1,2,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,1200.00,,23391.00,2020-06-14
20515,7193,2138,11,24,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,1200.00,,23391.00,2020-06-14
20515,7193,2138,11,24,1,2,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,1200.00,,23391.00,2020-06-14
20515,7193,2138,11,24,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,1200.00,,23391.00,2020-06-14
20515,7193,2138,11,24,1,2,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,1200.00,,23391.00,2020-06-14
20515,7193,2138,11,24,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,1200.00,,23391.00,2020-06-14
20516,7194,2231,15,27,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,4488.00,,,4488.00,2020-06-14
20516,7194,2231,15,27,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,4488.00,,,4488.00,2020-06-14
20517,7194,2231,12,27,1,2,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,18394.00,1200.00,,17194.00,2020-06-14
20517,7194,2231,12,27,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,18394.00,1200.00,,17194.00,2020-06-14
20517,7194,2231,12,27,1,2,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,18394.00,1200.00,,17194.00,2020-06-14
20517,7194,2231,12,27,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,18394.00,1200.00,,17194.00,2020-06-14
20517,7194,2231,12,27,1,2,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,18394.00,1200.00,,17194.00,2020-06-14
20517,7194,2231,12,27,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,18394.00,1200.00,,17194.00,2020-06-14
20517,7194,2231,12,27,1,2,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,18394.00,1200.00,,17194.00,2020-06-14
20517,7194,2231,12,27,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,18394.00,1200.00,,17194.00,2020-06-14
20518,7195,2239,15,13,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,94,2402,商品推广,2,8976.00,,,8976.00,2020-06-14
20518,7195,2239,15,13,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,94,2402,商品推广,2,8976.00,,,8976.00,2020-06-14
20519,7195,2239,1,13,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,2,11998.00,,,11998.00,2020-06-14
20519,7195,2239,1,13,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,2,11998.00,,,11998.00,2020-06-14
20520,7195,2239,9,13,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
20520,7195,2239,9,13,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
20520,7195,2239,9,13,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
20520,7195,2239,9,13,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
20521,7195,2239,33,13,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,976.00,,,976.00,2020-06-14
20521,7195,2239,33,13,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,976.00,,,976.00,2020-06-14
20522,7196,2377,20,13,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,5798.00,,,5798.00,2020-06-14
20522,7196,2377,20,13,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,5798.00,,,5798.00,2020-06-14
20523,7196,2377,29,13,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,1,69.00,,,69.00,2020-06-14
20523,7196,2377,29,13,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,1,69.00,,,69.00,2020-06-14
20524,7196,2377,24,13,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,22.00,,,22.00,2020-06-14
20524,7196,2377,24,13,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,22.00,,,22.00,2020-06-14
20525,7197,2399,34,3,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,3927.00,,,3927.00,2020-06-14
20525,7197,2399,34,3,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,3927.00,,,3927.00,2020-06-14
20526,7198,2497,4,10,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,1998.00,,,1998.00,2020-06-14
20526,7198,2497,4,10,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,1998.00,,,1998.00,2020-06-14
20527,7198,2497,6,10,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,2598.00,,,2598.00,2020-06-14
20527,7198,2497,6,10,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,2598.00,,,2598.00,2020-06-14
20528,7198,2497,32,10,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,600.00,,,600.00,2020-06-14
20528,7198,2497,32,10,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,600.00,,,600.00,2020-06-14
20531,7200,2511,10,29,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,400.00,,7797.00,2020-06-14
20531,7200,2511,10,29,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,400.00,,7797.00,2020-06-14
20531,7200,2511,10,29,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,400.00,,7797.00,2020-06-14
20531,7200,2511,10,29,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,400.00,,7797.00,2020-06-14
20532,7200,2511,6,29,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,1,2404,促销活动,1,1299.00,,,1299.00,2020-06-14
20532,7200,2511,6,29,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,1,2404,促销活动,1,1299.00,,,1299.00,2020-06-14
20533,7200,2511,11,29,1,2,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,800.00,,15594.00,2020-06-14
20533,7200,2511,11,29,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,800.00,,15594.00,2020-06-14
20533,7200,2511,11,29,1,2,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,800.00,,15594.00,2020-06-14
20533,7200,2511,11,29,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,800.00,,15594.00,2020-06-14
20533,7200,2511,11,29,1,2,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,800.00,,15594.00,2020-06-14
20533,7200,2511,11,29,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,800.00,,15594.00,2020-06-14
20533,7200,2511,11,29,1,2,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,800.00,,15594.00,2020-06-14
20533,7200,2511,11,29,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,800.00,,15594.00,2020-06-14
20534,7200,2511,29,29,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,92,2402,商品推广,1,69.00,,,69.00,2020-06-14
20534,7200,2511,29,29,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,92,2402,商品推广,1,69.00,,,69.00,2020-06-14
20535,7201,2516,30,1,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,69.00,,,69.00,2020-06-14
20535,7201,2516,30,1,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,69.00,,,69.00,2020-06-14
20536,7202,2562,26,4,3,5,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,387.00,39.00,,348.00,2020-06-14
20536,7202,2562,26,4,3,5,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,387.00,39.00,,348.00,2020-06-14
20536,7202,2562,26,4,3,5,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,387.00,39.00,,348.00,2020-06-14
20536,7202,2562,26,4,3,5,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,387.00,39.00,,348.00,2020-06-14
20537,7202,2562,15,4,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,23,2402,商品推广,2,8976.00,,,8976.00,2020-06-14
20537,7202,2562,15,4,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,23,2402,商品推广,2,8976.00,,,8976.00,2020-06-14
20540,7204,2718,22,2,,,,1103,银联,2020-06-14,2020-06-14 17:23:39,28,2402,商品推广,3,117.00,,,117.00,2020-06-14
20540,7204,2718,22,2,,,,1103,银联,2020-06-14,2020-06-14 17:23:39,28,2402,商品推广,3,117.00,,,117.00,2020-06-14
20541,7204,2718,4,2,,,,1103,银联,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,2997.00,,,2997.00,2020-06-14
20541,7204,2718,4,2,,,,1103,银联,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,2997.00,,,2997.00,2020-06-14
20542,7204,2718,31,2,3,5,,1103,银联,2020-06-14,2020-06-14 17:23:39,24,2402,商品推广,3,207.00,21.00,,186.00,2020-06-14
20542,7204,2718,31,2,3,5,,1103,银联,2020-06-14,2020-06-14 17:23:39,24,2402,商品推广,3,207.00,21.00,,186.00,2020-06-14
20542,7204,2718,31,2,3,5,,1103,银联,2020-06-14,2020-06-14 17:23:39,24,2402,商品推广,3,207.00,21.00,,186.00,2020-06-14
20542,7204,2718,31,2,3,5,,1103,银联,2020-06-14,2020-06-14 17:23:39,24,2402,商品推广,3,207.00,21.00,,186.00,2020-06-14
20543,7205,2731,23,13,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,120.00,,,120.00,2020-06-14
20543,7205,2731,23,13,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,120.00,,,120.00,2020-06-14
20544,7205,2731,25,13,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,2,2404,促销活动,3,69.00,,,69.00,2020-06-14
20544,7205,2731,25,13,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,2,2404,促销活动,3,69.00,,,69.00,2020-06-14
20545,7206,2734,9,1,2,3,,1102,微信,2020-06-14,2020-06-14 17:23:39,98,2402,商品推广,1,8197.00,200.00,,7997.00,2020-06-14
20545,7206,2734,9,1,2,3,,1102,微信,2020-06-14,2020-06-14 17:23:39,98,2402,商品推广,1,8197.00,200.00,,7997.00,2020-06-14
20545,7206,2734,9,1,2,3,,1102,微信,2020-06-14,2020-06-14 17:23:39,98,2402,商品推广,1,8197.00,200.00,,7997.00,2020-06-14
20545,7206,2734,9,1,2,3,,1102,微信,2020-06-14,2020-06-14 17:23:39,98,2402,商品推广,1,8197.00,200.00,,7997.00,2020-06-14
20548,7208,2779,7,5,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,2598.00,,,2598.00,2020-06-14
20548,7208,2779,7,5,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,2598.00,,,2598.00,2020-06-14
20549,7208,2779,27,5,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,63,2402,商品推广,1,129.00,,,129.00,2020-06-14
20549,7208,2779,27,5,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,63,2402,商品推广,1,129.00,,,129.00,2020-06-14
20550,7209,2792,23,33,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,40.00,,,40.00,2020-06-14
20550,7209,2792,23,33,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,40.00,,,40.00,2020-06-14
20551,7209,2792,22,33,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,78.00,,,78.00,2020-06-14
20551,7209,2792,22,33,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,78.00,,,78.00,2020-06-14
20552,7210,109,4,27,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,1,2404,促销活动,1,999.00,,,999.00,2020-06-14
20552,7210,109,4,27,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,1,2404,促销活动,1,999.00,,,999.00,2020-06-14
20553,7210,109,6,27,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,4,5196.00,,,5196.00,2020-06-14
20553,7210,109,6,27,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,4,5196.00,,,5196.00,2020-06-14
20554,7210,109,29,27,3,6,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,207.00,41.00,,166.00,2020-06-14
20554,7210,109,29,27,3,6,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,207.00,41.00,,166.00,2020-06-14
20554,7210,109,29,27,3,6,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,207.00,41.00,,166.00,2020-06-14
20554,7210,109,29,27,3,6,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,207.00,41.00,,166.00,2020-06-14
20555,7210,109,9,27,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,300.00,,24291.00,2020-06-14
20555,7210,109,9,27,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,300.00,,24291.00,2020-06-14
20555,7210,109,9,27,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,300.00,,24291.00,2020-06-14
20555,7210,109,9,27,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,300.00,,24291.00,2020-06-14
20556,7210,109,16,27,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,18,2402,商品推广,3,13464.00,,,13464.00,2020-06-14
20556,7210,109,16,27,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,18,2402,商品推广,3,13464.00,,,13464.00,2020-06-14
20557,7210,109,8,27,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,200.00,,16194.00,2020-06-14
20557,7210,109,8,27,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,200.00,,16194.00,2020-06-14
20557,7210,109,8,27,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,200.00,,16194.00,2020-06-14
20557,7210,109,8,27,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,200.00,,16194.00,2020-06-14
20558,7210,109,30,27,3,6,,1102,微信,2020-06-14,2020-06-14 17:23:39,15,2402,商品推广,3,207.00,41.00,,166.00,2020-06-14
20558,7210,109,30,27,3,6,,1102,微信,2020-06-14,2020-06-14 17:23:39,15,2402,商品推广,3,207.00,41.00,,166.00,2020-06-14
20558,7210,109,30,27,3,6,,1102,微信,2020-06-14,2020-06-14 17:23:39,15,2402,商品推广,3,207.00,41.00,,166.00,2020-06-14
20558,7210,109,30,27,3,6,,1102,微信,2020-06-14,2020-06-14 17:23:39,15,2402,商品推广,3,207.00,41.00,,166.00,2020-06-14
20559,7211,322,5,28,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,56,2402,商品推广,2,1998.00,,,1998.00,2020-06-14
20559,7211,322,5,28,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,56,2402,商品推广,2,1998.00,,,1998.00,2020-06-14
20567,7214,561,11,7,2,3,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
20567,7214,561,11,7,2,3,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
20567,7214,561,11,7,2,3,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
20567,7214,561,11,7,2,3,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
20568,7214,561,1,7,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,17997.00,,,17997.00,2020-06-14
20568,7214,561,1,7,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,17997.00,,,17997.00,2020-06-14
20569,7214,561,17,7,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,11,2402,商品推广,1,6699.00,,,6699.00,2020-06-14
20569,7214,561,17,7,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,11,2402,商品推广,1,6699.00,,,6699.00,2020-06-14
20570,7214,561,25,7,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,4,92.00,,,92.00,2020-06-14
20570,7214,561,25,7,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,4,92.00,,,92.00,2020-06-14
20571,7214,561,18,7,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,27597.00,,,27597.00,2020-06-14
20571,7214,561,18,7,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,27597.00,,,27597.00,2020-06-14
20572,7214,561,14,7,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,8376.00,,,8376.00,2020-06-14
20572,7214,561,14,7,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,8376.00,,,8376.00,2020-06-14
20573,7214,561,29,7,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,2,2404,促销活动,2,138.00,,,138.00,2020-06-14
20573,7214,561,29,7,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,2,2404,促销活动,2,138.00,,,138.00,2020-06-14
20575,7216,659,1,27,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,5999.00,,,5999.00,2020-06-14
20575,7216,659,1,27,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,5999.00,,,5999.00,2020-06-14
20576,7216,659,15,27,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,59,2402,商品推广,1,4488.00,,,4488.00,2020-06-14
20576,7216,659,15,27,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,59,2402,商品推广,1,4488.00,,,4488.00,2020-06-14
20577,7216,659,21,27,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,6598.00,,,6598.00,2020-06-14
20577,7216,659,21,27,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,6598.00,,,6598.00,2020-06-14
20578,7216,659,14,27,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,87,2402,商品推广,2,8376.00,,,8376.00,2020-06-14
20578,7216,659,14,27,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,87,2402,商品推广,2,8376.00,,,8376.00,2020-06-14
