province_id,brand,channel,is_new,model,mid_id,operate_system,user_id,version_code,page_item,page_item_type,last_page_id,page_id,source_type,date_id,view_time,session_id,during_time,dt
1,iPhone,Appstore,0,iPhone Xs,mid_803497,iOS 13.2.3,567,v2.1.111,,,home,search,,2020-06-14,2020-06-14 10:57:58,mid_803497-1592103477000,6062,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_803497,iOS 13.2.3,567,v2.1.111,图书,keyword,search,good_list,,2020-06-14,2020-06-14 10:57:59,mid_803497-1592103477000,6014,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_803497,iOS 13.2.3,567,v2.1.111,6,sku_id,good_list,good_detail,recommend,2020-06-14,2020-06-14 10:58:00,mid_803497-1592103477000,12463,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_803497,iOS 13.2.3,567,v2.1.111,,,good_detail,login,,2020-06-14,2020-06-14 10:58:01,mid_803497-1592103477000,9879,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_803497,iOS 13.2.3,567,v2.1.111,,,login,register,,2020-06-14,2020-06-14 10:58:02,mid_803497-1592103477000,8561,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_803497,iOS 13.2.3,567,v2.1.111,16,sku_id,register,good_detail,promotion,2020-06-14,2020-06-14 10:58:03,mid_803497-1592103477000,2622,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_803497,iOS 13.2.3,567,v2.1.111,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:04,mid_803497-1592103477000,11361,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_803497,iOS 13.2.3,567,v2.1.111,29,sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:05,mid_803497-1592103477000,14446,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_803497,iOS 13.2.3,567,v2.1.111,"35,3",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:06,mid_803497-1592103477000,11252,2020-06-14
24,Xiaomi,wandoujia,0,Xiaomi 9,mid_804087,Android 11.0,335,v2.1.111,,,,home,,2020-06-14,2020-06-14 10:58:11,mid_804087-1592103491000,6735,2020-06-14
24,Xiaomi,wandoujia,0,Xiaomi 9,mid_804087,Android 11.0,335,v2.1.111,,,home,search,,2020-06-14,2020-06-14 10:58:12,mid_804087-1592103491000,17657,2020-06-14
24,Xiaomi,wandoujia,0,Xiaomi 9,mid_804087,Android 11.0,335,v2.1.111,小米,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:13,mid_804087-1592103491000,8954,2020-06-14
24,Xiaomi,wandoujia,0,Xiaomi 9,mid_804087,Android 11.0,335,v2.1.111,15,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:14,mid_804087-1592103491000,11067,2020-06-14
24,Xiaomi,wandoujia,0,Xiaomi 9,mid_804087,Android 11.0,335,v2.1.111,,,good_detail,login,,2020-06-14,2020-06-14 10:58:15,mid_804087-1592103491000,6387,2020-06-14
24,Xiaomi,wandoujia,0,Xiaomi 9,mid_804087,Android 11.0,335,v2.1.111,,,login,register,,2020-06-14,2020-06-14 10:58:16,mid_804087-1592103491000,7080,2020-06-14
24,Xiaomi,wandoujia,0,Xiaomi 9,mid_804087,Android 11.0,335,v2.1.111,7,sku_id,register,good_detail,query,2020-06-14,2020-06-14 10:58:17,mid_804087-1592103491000,13020,2020-06-14
24,Xiaomi,wandoujia,0,Xiaomi 9,mid_804087,Android 11.0,335,v2.1.111,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:18,mid_804087-1592103491000,4794,2020-06-14
24,Xiaomi,wandoujia,0,Xiaomi 9,mid_804087,Android 11.0,335,v2.1.111,"35,7,8",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:19,mid_804087-1592103491000,10665,2020-06-14
24,Xiaomi,wandoujia,0,Xiaomi 9,mid_804087,Android 11.0,335,v2.1.111,1,sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:20,mid_804087-1592103491000,9331,2020-06-14
6,Xiaomi,web,0,Xiaomi 9,mid_805461,Android 11.0,400,v2.1.132,,,,home,,2020-06-14,2020-06-14 10:58:03,mid_805461-1592103483000,14648,2020-06-14
6,Xiaomi,web,0,Xiaomi 9,mid_805461,Android 11.0,400,v2.1.132,,,home,search,,2020-06-14,2020-06-14 10:58:04,mid_805461-1592103483000,15254,2020-06-14
6,Xiaomi,web,0,Xiaomi 9,mid_805461,Android 11.0,400,v2.1.132,ps5,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:05,mid_805461-1592103483000,7766,2020-06-14
6,Xiaomi,web,0,Xiaomi 9,mid_805461,Android 11.0,400,v2.1.132,11,sku_id,good_list,good_detail,promotion,2020-06-14,2020-06-14 10:58:06,mid_805461-1592103483000,14630,2020-06-14
6,Xiaomi,web,0,Xiaomi 9,mid_805461,Android 11.0,400,v2.1.132,,,good_detail,login,,2020-06-14,2020-06-14 10:58:07,mid_805461-1592103483000,15413,2020-06-14
6,Xiaomi,web,0,Xiaomi 9,mid_805461,Android 11.0,400,v2.1.132,30,sku_id,login,good_detail,query,2020-06-14,2020-06-14 10:58:08,mid_805461-1592103483000,2928,2020-06-14
6,Xiaomi,web,0,Xiaomi 9,mid_805461,Android 11.0,400,v2.1.132,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:09,mid_805461-1592103483000,12599,2020-06-14
6,Xiaomi,web,0,Xiaomi 9,mid_805461,Android 11.0,400,v2.1.132,3,sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:10,mid_805461-1592103483000,12418,2020-06-14
6,Xiaomi,web,0,Xiaomi 9,mid_805461,Android 11.0,400,v2.1.132,24,sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:11,mid_805461-1592103483000,14439,2020-06-14
33,iPhone,Appstore,0,iPhone Xs Max,mid_810380,iOS 13.2.9,17,v2.1.132,,,,home,,2020-06-14,2020-06-14 10:58:13,mid_810380-1592103493000,9997,2020-06-14
33,iPhone,Appstore,0,iPhone Xs Max,mid_810380,iOS 13.2.9,17,v2.1.132,,,home,mine,,2020-06-14,2020-06-14 10:58:14,mid_810380-1592103493000,6577,2020-06-14
33,iPhone,Appstore,0,iPhone Xs Max,mid_810380,iOS 13.2.9,17,v2.1.132,,,mine,orders_unpaid,,2020-06-14,2020-06-14 10:58:15,mid_810380-1592103493000,9167,2020-06-14
33,iPhone,Appstore,0,iPhone Xs Max,mid_810380,iOS 13.2.9,17,v2.1.132,"8,9,28",sku_ids,orders_unpaid,trade,,2020-06-14,2020-06-14 10:58:16,mid_810380-1592103493000,15049,2020-06-14
33,iPhone,Appstore,0,iPhone Xs Max,mid_810380,iOS 13.2.9,17,v2.1.132,"17,4,7",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:17,mid_810380-1592103493000,2603,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_811399,iOS 13.2.9,148,v2.1.132,,,,home,,2020-06-14,2020-06-14 10:58:24,mid_811399-1592103504000,15645,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_811399,iOS 13.2.9,148,v2.1.132,,,home,search,,2020-06-14,2020-06-14 10:58:25,mid_811399-1592103504000,13889,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_811399,iOS 13.2.9,148,v2.1.132,小米盒子,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:26,mid_811399-1592103504000,4830,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_811399,iOS 13.2.9,148,v2.1.132,24,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:27,mid_811399-1592103504000,11073,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_811399,iOS 13.2.9,148,v2.1.132,,,good_detail,login,,2020-06-14,2020-06-14 10:58:28,mid_811399-1592103504000,19723,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_811399,iOS 13.2.9,148,v2.1.132,,,login,register,,2020-06-14,2020-06-14 10:58:29,mid_811399-1592103504000,13286,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_811399,iOS 13.2.9,148,v2.1.132,25,sku_id,register,good_detail,promotion,2020-06-14,2020-06-14 10:58:30,mid_811399-1592103504000,2251,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_811399,iOS 13.2.9,148,v2.1.132,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:31,mid_811399-1592103504000,10310,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_811399,iOS 13.2.9,148,v2.1.132,"24,26",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:32,mid_811399-1592103504000,17746,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_811399,iOS 13.2.9,148,v2.1.132,24,sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:33,mid_811399-1592103504000,14277,2020-06-14
1,Xiaomi,xiaomi,0,Xiaomi 9,mid_811656,Android 10.0,858,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:05,mid_811656-1592103485000,3724,2020-06-14
1,Xiaomi,xiaomi,0,Xiaomi 9,mid_811656,Android 10.0,858,v2.1.134,,,home,mine,,2020-06-14,2020-06-14 10:58:06,mid_811656-1592103485000,3429,2020-06-14
1,Xiaomi,xiaomi,0,Xiaomi 9,mid_811656,Android 10.0,858,v2.1.134,,,mine,orders_unpaid,,2020-06-14,2020-06-14 10:58:07,mid_811656-1592103485000,15050,2020-06-14
1,Xiaomi,xiaomi,0,Xiaomi 9,mid_811656,Android 10.0,858,v2.1.134,"18,27,30",sku_ids,orders_unpaid,trade,,2020-06-14,2020-06-14 10:58:08,mid_811656-1592103485000,2094,2020-06-14
1,Xiaomi,xiaomi,0,Xiaomi 9,mid_811656,Android 10.0,858,v2.1.134,15,sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:09,mid_811656-1592103485000,5182,2020-06-14
1,Xiaomi,wandoujia,0,Xiaomi Mix2 ,mid_812468,Android 11.0,230,v2.0.1,,,,home,,2020-06-14,2020-06-14 10:58:01,mid_812468-1592103481000,3854,2020-06-14
1,Xiaomi,wandoujia,0,Xiaomi Mix2 ,mid_812468,Android 11.0,230,v2.0.1,,,home,search,,2020-06-14,2020-06-14 10:58:02,mid_812468-1592103481000,12227,2020-06-14
1,Xiaomi,wandoujia,0,Xiaomi Mix2 ,mid_812468,Android 11.0,230,v2.0.1,小米,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:03,mid_812468-1592103481000,2076,2020-06-14
1,Xiaomi,wandoujia,0,Xiaomi Mix2 ,mid_812468,Android 11.0,230,v2.0.1,24,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:04,mid_812468-1592103481000,3711,2020-06-14
1,Xiaomi,wandoujia,0,Xiaomi Mix2 ,mid_812468,Android 11.0,230,v2.0.1,,,good_detail,login,,2020-06-14,2020-06-14 10:58:05,mid_812468-1592103481000,6966,2020-06-14
1,Xiaomi,wandoujia,0,Xiaomi Mix2 ,mid_812468,Android 11.0,230,v2.0.1,,,login,register,,2020-06-14,2020-06-14 10:58:06,mid_812468-1592103481000,16457,2020-06-14
1,Xiaomi,wandoujia,0,Xiaomi Mix2 ,mid_812468,Android 11.0,230,v2.0.1,8,sku_id,register,good_detail,recommend,2020-06-14,2020-06-14 10:58:07,mid_812468-1592103481000,10468,2020-06-14
1,Xiaomi,wandoujia,0,Xiaomi Mix2 ,mid_812468,Android 11.0,230,v2.0.1,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:08,mid_812468-1592103481000,5663,2020-06-14
1,Xiaomi,wandoujia,0,Xiaomi Mix2 ,mid_812468,Android 11.0,230,v2.0.1,"16,9,11",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:09,mid_812468-1592103481000,6949,2020-06-14
1,Xiaomi,wandoujia,0,Xiaomi Mix2 ,mid_812468,Android 11.0,230,v2.0.1,"16,23",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:10,mid_812468-1592103481000,12406,2020-06-14
6,iPhone,Appstore,1,iPhone Xs Max,mid_812530,iOS 13.2.3,680,v2.1.132,,,,home,,2020-06-14,2020-06-14 10:58:15,mid_812530-1592103495000,15444,2020-06-14
6,iPhone,Appstore,1,iPhone Xs Max,mid_812530,iOS 13.2.3,680,v2.1.132,26,sku_id,home,good_detail,query,2020-06-14,2020-06-14 10:58:16,mid_812530-1592103495000,15492,2020-06-14
13,iPhone,Appstore,1,iPhone Xs,mid_813318,iOS 13.3.1,104,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:02,mid_813318-1592103482000,8569,2020-06-14
13,iPhone,Appstore,1,iPhone Xs,mid_813318,iOS 13.3.1,104,v2.1.134,,,home,search,,2020-06-14,2020-06-14 10:58:03,mid_813318-1592103482000,11749,2020-06-14
13,iPhone,Appstore,1,iPhone Xs,mid_813318,iOS 13.3.1,104,v2.1.134,iphone11,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:04,mid_813318-1592103482000,9566,2020-06-14
13,iPhone,Appstore,1,iPhone Xs,mid_813318,iOS 13.3.1,104,v2.1.134,22,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:05,mid_813318-1592103482000,10993,2020-06-14
13,iPhone,Appstore,1,iPhone Xs,mid_813318,iOS 13.3.1,104,v2.1.134,,,good_detail,login,,2020-06-14,2020-06-14 10:58:06,mid_813318-1592103482000,18060,2020-06-14
13,iPhone,Appstore,1,iPhone Xs,mid_813318,iOS 13.3.1,104,v2.1.134,,,login,register,,2020-06-14,2020-06-14 10:58:07,mid_813318-1592103482000,2943,2020-06-14
13,iPhone,Appstore,1,iPhone Xs,mid_813318,iOS 13.3.1,104,v2.1.134,31,sku_id,register,good_detail,promotion,2020-06-14,2020-06-14 10:58:08,mid_813318-1592103482000,10073,2020-06-14
13,iPhone,Appstore,1,iPhone Xs,mid_813318,iOS 13.3.1,104,v2.1.134,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:09,mid_813318-1592103482000,11092,2020-06-14
13,iPhone,Appstore,1,iPhone Xs,mid_813318,iOS 13.3.1,104,v2.1.134,"22,27",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:10,mid_813318-1592103482000,12096,2020-06-14
13,iPhone,Appstore,1,iPhone Xs,mid_813318,iOS 13.3.1,104,v2.1.134,"1,12",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:11,mid_813318-1592103482000,9835,2020-06-14
26,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_81367,Android 8.1,874,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:14,mid_81367-1592103494000,8891,2020-06-14
26,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_81367,Android 8.1,874,v2.1.134,,,home,search,,2020-06-14,2020-06-14 10:58:15,mid_81367-1592103494000,3769,2020-06-14
26,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_81367,Android 8.1,874,v2.1.134,ps5,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:16,mid_81367-1592103494000,10417,2020-06-14
26,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_81367,Android 8.1,874,v2.1.134,23,sku_id,good_list,good_detail,activity,2020-06-14,2020-06-14 10:58:17,mid_81367-1592103494000,1230,2020-06-14
26,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_81367,Android 8.1,874,v2.1.134,,,good_detail,login,,2020-06-14,2020-06-14 10:58:18,mid_81367-1592103494000,16665,2020-06-14
26,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_81367,Android 8.1,874,v2.1.134,,,login,register,,2020-06-14,2020-06-14 10:58:19,mid_81367-1592103494000,4355,2020-06-14
26,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_81367,Android 8.1,874,v2.1.134,18,sku_id,register,good_detail,promotion,2020-06-14,2020-06-14 10:58:20,mid_81367-1592103494000,7234,2020-06-14
26,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_81367,Android 8.1,874,v2.1.134,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:21,mid_81367-1592103494000,13367,2020-06-14
26,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_81367,Android 8.1,874,v2.1.134,22,sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:22,mid_81367-1592103494000,2321,2020-06-14
26,Xiaomi,oppo,0,Xiaomi Mix2 ,mid_81367,Android 8.1,874,v2.1.134,"19,31",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:23,mid_81367-1592103494000,5524,2020-06-14
33,Xiaomi,xiaomi,0,Xiaomi 9,mid_819184,Android 11.0,796,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:08,mid_819184-1592103488000,12374,2020-06-14
33,Xiaomi,xiaomi,0,Xiaomi 9,mid_819184,Android 11.0,796,v2.1.134,,,home,search,,2020-06-14,2020-06-14 10:58:09,mid_819184-1592103488000,16735,2020-06-14
33,Xiaomi,xiaomi,0,Xiaomi 9,mid_819184,Android 11.0,796,v2.1.134,电视,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:10,mid_819184-1592103488000,17321,2020-06-14
33,Xiaomi,xiaomi,0,Xiaomi 9,mid_819184,Android 11.0,796,v2.1.134,29,sku_id,good_list,good_detail,activity,2020-06-14,2020-06-14 10:58:11,mid_819184-1592103488000,19421,2020-06-14
33,Xiaomi,xiaomi,0,Xiaomi 9,mid_819184,Android 11.0,796,v2.1.134,,,good_detail,login,,2020-06-14,2020-06-14 10:58:12,mid_819184-1592103488000,13990,2020-06-14
33,Xiaomi,xiaomi,0,Xiaomi 9,mid_819184,Android 11.0,796,v2.1.134,12,sku_id,login,good_detail,promotion,2020-06-14,2020-06-14 10:58:13,mid_819184-1592103488000,3926,2020-06-14
33,Xiaomi,xiaomi,0,Xiaomi 9,mid_819184,Android 11.0,796,v2.1.134,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:14,mid_819184-1592103488000,19847,2020-06-14
33,Xiaomi,xiaomi,0,Xiaomi 9,mid_819184,Android 11.0,796,v2.1.134,"2,6,23",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:15,mid_819184-1592103488000,11387,2020-06-14
33,Xiaomi,xiaomi,0,Xiaomi 9,mid_819184,Android 11.0,796,v2.1.134,"24,30",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:16,mid_819184-1592103488000,18541,2020-06-14
6,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_820668,Android 11.0,436,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:24,mid_820668-1592103504000,16449,2020-06-14
6,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_820668,Android 11.0,436,v2.1.134,,,home,search,,2020-06-14,2020-06-14 10:58:25,mid_820668-1592103504000,5485,2020-06-14
6,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_820668,Android 11.0,436,v2.1.134,电视,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:26,mid_820668-1592103504000,18107,2020-06-14
6,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_820668,Android 11.0,436,v2.1.134,3,sku_id,good_list,good_detail,recommend,2020-06-14,2020-06-14 10:58:27,mid_820668-1592103504000,19810,2020-06-14
6,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_820668,Android 11.0,436,v2.1.134,,,good_detail,login,,2020-06-14,2020-06-14 10:58:28,mid_820668-1592103504000,11201,2020-06-14
6,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_820668,Android 11.0,436,v2.1.134,,,login,register,,2020-06-14,2020-06-14 10:58:29,mid_820668-1592103504000,2042,2020-06-14
6,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_820668,Android 11.0,436,v2.1.134,25,sku_id,register,good_detail,recommend,2020-06-14,2020-06-14 10:58:30,mid_820668-1592103504000,16046,2020-06-14
6,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_820668,Android 11.0,436,v2.1.134,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:31,mid_820668-1592103504000,15343,2020-06-14
6,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_820668,Android 11.0,436,v2.1.134,"17,23,27",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:32,mid_820668-1592103504000,7080,2020-06-14
6,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_820668,Android 11.0,436,v2.1.134,"2,30",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:33,mid_820668-1592103504000,7598,2020-06-14
1,Xiaomi,wandoujia,0,Xiaomi 9,mid_821297,Android 11.0,958,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:11,mid_821297-1592103491000,3852,2020-06-14
1,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_82280,Android 11.0,252,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:25,mid_82280-1592103505000,17954,2020-06-14
1,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_82280,Android 11.0,252,v2.1.134,小米,keyword,home,good_list,,2020-06-14,2020-06-14 10:58:26,mid_82280-1592103505000,17734,2020-06-14
1,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_82280,Android 11.0,252,v2.1.134,8,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:27,mid_82280-1592103505000,10321,2020-06-14
1,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_82280,Android 11.0,252,v2.1.134,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:28,mid_82280-1592103505000,5692,2020-06-14
1,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_82280,Android 11.0,252,v2.1.134,18,sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:29,mid_82280-1592103505000,17755,2020-06-14
1,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_82280,Android 11.0,252,v2.1.134,5,sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:30,mid_82280-1592103505000,2918,2020-06-14
24,vivo,oppo,1,vivo iqoo3,mid_82292,Android 11.0,446,v2.1.132,,,,home,,2020-06-14,2020-06-14 10:58:12,mid_82292-1592103492000,16783,2020-06-14
24,vivo,oppo,1,vivo iqoo3,mid_82292,Android 11.0,446,v2.1.132,,,home,search,,2020-06-14,2020-06-14 10:58:13,mid_82292-1592103492000,16974,2020-06-14
24,vivo,oppo,1,vivo iqoo3,mid_82292,Android 11.0,446,v2.1.132,ps5,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:14,mid_82292-1592103492000,7097,2020-06-14
24,vivo,oppo,1,vivo iqoo3,mid_82292,Android 11.0,446,v2.1.132,31,sku_id,good_list,good_detail,recommend,2020-06-14,2020-06-14 10:58:15,mid_82292-1592103492000,3967,2020-06-14
24,vivo,oppo,1,vivo iqoo3,mid_82292,Android 11.0,446,v2.1.132,,,good_detail,login,,2020-06-14,2020-06-14 10:58:16,mid_82292-1592103492000,9556,2020-06-14
24,vivo,oppo,1,vivo iqoo3,mid_82292,Android 11.0,446,v2.1.132,29,sku_id,login,good_detail,activity,2020-06-14,2020-06-14 10:58:17,mid_82292-1592103492000,13741,2020-06-14
24,vivo,oppo,1,vivo iqoo3,mid_82292,Android 11.0,446,v2.1.132,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:18,mid_82292-1592103492000,3796,2020-06-14
24,vivo,oppo,1,vivo iqoo3,mid_82292,Android 11.0,446,v2.1.132,26,sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:19,mid_82292-1592103492000,18228,2020-06-14
24,vivo,oppo,1,vivo iqoo3,mid_82292,Android 11.0,446,v2.1.132,"19,5,25",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:20,mid_82292-1592103492000,4541,2020-06-14
33,iPhone,Appstore,0,iPhone X,mid_824664,iOS 13.3.1,884,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:18,mid_824664-1592103498000,11832,2020-06-14
33,iPhone,Appstore,0,iPhone X,mid_824664,iOS 13.3.1,884,v2.1.134,,,home,mine,,2020-06-14,2020-06-14 10:58:19,mid_824664-1592103498000,14725,2020-06-14
33,iPhone,Appstore,0,iPhone X,mid_824664,iOS 13.3.1,884,v2.1.134,,,mine,orders_unpaid,,2020-06-14,2020-06-14 10:58:20,mid_824664-1592103498000,5680,2020-06-14
33,iPhone,Appstore,0,iPhone X,mid_824664,iOS 13.3.1,884,v2.1.134,8,sku_ids,orders_unpaid,trade,,2020-06-14,2020-06-14 10:58:21,mid_824664-1592103498000,8681,2020-06-14
33,iPhone,Appstore,0,iPhone X,mid_824664,iOS 13.3.1,884,v2.1.134,4,sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:22,mid_824664-1592103498000,1004,2020-06-14
26,iPhone,Appstore,1,iPhone Xs,mid_827610,iOS 13.2.3,298,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:13,mid_827610-1592103493000,4703,2020-06-14
26,iPhone,Appstore,1,iPhone Xs,mid_827610,iOS 13.2.3,298,v2.1.134,,,home,mine,,2020-06-14,2020-06-14 10:58:14,mid_827610-1592103493000,2969,2020-06-14
26,iPhone,Appstore,1,iPhone Xs,mid_827610,iOS 13.2.3,298,v2.1.134,,,mine,orders_unpaid,,2020-06-14,2020-06-14 10:58:15,mid_827610-1592103493000,11308,2020-06-14
26,iPhone,Appstore,1,iPhone Xs,mid_827610,iOS 13.2.3,298,v2.1.134,"4,14,15",sku_ids,orders_unpaid,trade,,2020-06-14,2020-06-14 10:58:16,mid_827610-1592103493000,1664,2020-06-14
26,iPhone,Appstore,1,iPhone Xs,mid_827610,iOS 13.2.3,298,v2.1.134,"30,31",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:17,mid_827610-1592103493000,9254,2020-06-14
1,iPhone,Appstore,0,iPhone 8,mid_828472,iOS 13.3.1,974,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:08,mid_828472-1592103488000,12976,2020-06-14
1,iPhone,Appstore,0,iPhone 8,mid_828472,iOS 13.3.1,974,v2.1.134,小米,keyword,home,good_list,,2020-06-14,2020-06-14 10:58:09,mid_828472-1592103488000,2009,2020-06-14
1,iPhone,Appstore,0,iPhone 8,mid_828472,iOS 13.3.1,974,v2.1.134,27,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:10,mid_828472-1592103488000,7571,2020-06-14
1,iPhone,Appstore,0,iPhone 8,mid_828472,iOS 13.3.1,974,v2.1.134,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:11,mid_828472-1592103488000,4574,2020-06-14
1,iPhone,Appstore,0,iPhone 8,mid_828472,iOS 13.3.1,974,v2.1.134,"19,12,14",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:12,mid_828472-1592103488000,3897,2020-06-14
1,iPhone,Appstore,0,iPhone 8,mid_828472,iOS 13.3.1,974,v2.1.134,24,sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:13,mid_828472-1592103488000,2295,2020-06-14
1,vivo,oppo,1,vivo iqoo3,mid_834048,Android 11.0,826,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:16,mid_834048-1592103496000,6182,2020-06-14
1,vivo,oppo,1,vivo iqoo3,mid_834048,Android 11.0,826,v2.1.134,ps5,keyword,home,good_list,,2020-06-14,2020-06-14 10:58:17,mid_834048-1592103496000,11599,2020-06-14
1,vivo,oppo,1,vivo iqoo3,mid_834048,Android 11.0,826,v2.1.134,11,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:18,mid_834048-1592103496000,9894,2020-06-14
1,vivo,oppo,1,vivo iqoo3,mid_834048,Android 11.0,826,v2.1.134,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:19,mid_834048-1592103496000,16339,2020-06-14
